case,speaker,content,is_fraud
案例-2,张伟,您需要提供您的姓名、电话号码和需要贷款的金额。然后我们会给您发送一个贷款APP的下载链接，您只需要在APP上完成申请即可。,True
案例-2,邵某,好的，我已经提供了信息，接下来怎么做？,False
案例-2,张伟,现在您可以在我们发给您的APP上进行贷款申请，填写相关信息后提交，很快就会有反馈了。,True
案例-2,邵某,我已经提交了申请，但是为什么我看不到款项到账？,False
案例-2,张伟,哦，您这边好像在提交时把银行卡号填错了一位，导致账户被冻结。您需要转账3万元来解冻账户，这样才能到账。,True
案例-2,邵某,这样啊，好吧，我会先转账。,False
案例-2,张伟,好的，我们会尽快为您解冻账户，并让贷款金额到账。,True
案例-2,邵某,我已经转账了，怎么还没有解冻？,False
案例-2,张伟,解冻过程中发现还有些问题，可能还需要您继续转账一部分费用。这是为了确保您的账户没有其他问题。,True
案例-2,邵某,什么？你们这是不是在骗我？,False
案例-3,李经理,您好！您的手机号码已通过我们的审核，您有138800元的贷款额度。请点击以下链接以申请放款：xxx,True
案例-3,丁某,好的，我点击链接了，现在该干什么？,False
案例-3,李经理,请下载我们的官方APP“京东金融”并注册登录，然后咨询平台客服了解更多详情。,True
案例-3,丁某,我已经下载注册了京东金融APP，现在在哪里联系客服呢？,False
案例-3,李经理,请下载聊天软件“TikChat”，然后添加我们的贷款经理进行联系。,True
案例-3,丁某,好的，我已经添加了贷款经理，请问接下来怎么操作？,False
案例-3,王经理,您好，我是贷款经理。您可以申请20000元的贷款。请先交纳百分之五十的保证金，放款时会返还到您的银行卡。,True
案例-3,丁某,那我要向哪个账户转账保证金？,False
案例-3,王经理,请向以下账户转账10000元：XXX银行账号：XXXXXXXXXXXX。转账后我们会尽快处理您的贷款申请。,True
案例-3,丁某,好的，我已经转账了。为什么无法提现贷款？,False
案例-3,王经理,您的卡号填写错了一位，需要到银监会的系统上申请修改账号，这需要再交30000元保证金。,True
案例-3,丁某,那我再转账30000元来修改账号吧。,False
案例-3,王经理,好的，请尽快向原账户转账30000元保证金，处理完后您可以提现。,True
案例-3,丁某,我已经转账了，为什么还不能提现？,False
案例-3,王经理,对不起，您转账时没有填写备注，需要重新交纳保证金。,True
案例-3,丁某,我感觉可能是被骗了，我要报警。,False
案例-4,张磊,您好，请问是李女士吗？我是来自某某银行的客户经理张磊。,True
案例-4,李晓静,哦，是的，我是李晓静。请问有什么事吗？,False
案例-4,张磊,李女士，我们在检查您的账户时发现了一些可疑的交易记录，为了确保您的账户安全，我们需要与您核对一些信息。可以请您提供您的身份证号码与银行卡号吗？,True
案例-4,李晓静,啊？有可疑的交易记录？那好吧，我的身份证号码是123456789，银行卡号是987654321。,False
案例-4,张磊,好的，感谢您的配合。为了进一步确认您的身份，请您提供一下最近一次的交易金额和交易时间。,True
案例-4,李晓静,最近一次交易是昨天，金额是500元。,False
案例-4,张磊,好的，非常感谢您的耐心配合。为了保证您的账户安全，我们需要您通过短信发送的验证码，请问您是否已经收到验证码？,True
案例-4,李晓静,是的，我已经收到短信验证码了。验证码是123456。,False
案例-4,张磊,好的，感谢您的配合。我们已经确认了您的身份，接下来我们会为您冻结账户中的可疑交易，并发送新的银行卡到您的邮寄地址。,True
案例-4,李晓静,好的，谢谢你。,False
案例-4,张磊,不客气，祝您一切顺利。如果有任何问题，请随时联系我。,True
案例-5,张宏伟,您好，我是来自某银行的客户经理，请问您是李先生吗？,False
案例-5,李伟,是的，我是李伟。请问有什么事情吗？,False
案例-5,张宏伟,李先生您好，我们银行最近推出了一项优惠活动，您只需要提供一些基本信息，就可以获得高额信用卡额度提升，您有兴趣吗？,True
案例-5,李伟,听起来不错，可以详细说说吗？,False
案例-5,张宏伟,当然可以，李先生。您只需要提供您的身份证号码、银行卡号以及手机验证码，我们就可以帮您办理这项业务。,True
案例-5,李伟,这个会不会不太安全啊？,False
案例-5,张宏伟,请放心，李先生，我们是正规的银行业务，不会泄露您的任何信息。而且为了您的资金安全，您之后还会收到一条确认短信，需要您回复确认。,True
案例-5,李伟,那好吧，我的身份证号码是123456789012345678，银行卡号是6212345678901234567。,False
案例-5,张宏伟,好的，李先生，为了验证是您本人操作，请您稍等片刻，您会收到一条验证码短信，请将验证码告诉我，以便我们继续办理。,True
案例-5,李伟,我已经收到了，验证码是123456。,False
案例-5,张宏伟,非常感谢李先生，我们已成功为您办理了业务，这边操作结束后会有短信通知。如果有任何问题，欢迎随时联系我。,True
案例-6,徐明,我最近手头有点紧，网上说可以通过‘周转快’贷款，我下载试试看。,False
案例-6,徐明,怎么平台说我资质不足，申请失败了？算了，不贷了。,False
案例-6,张华,您好，是徐明吗？我是‘周转快’的客服张华，您的贷款申请可以继续办理，请提供一些个人信息。,True
案例-6,徐明,真的吗？好的，我提供个人信息。,False
案例-6,张华,您的信息我们已经收到，稍后会有2000元放款到您的账户，请查收。,True
案例-6,徐明,怎么只收到1000元？不过，有钱用总比没有好。,False
案例-6,张华,您好，徐明，您的贷款2000元已经到期，请尽快还款。,True
案例-6,徐明,可我只收到1000元啊，我不还。,False
案例-6,张华,不还款的话，我们会通过电话和短信联系您以及您的朋友进行催债。,True
案例-6,徐明,这也太过分了吧！,False
案例-6,叶俊,您好，徐明，我是青山派出所的叶俊，根据我们反诈劝阻系统的记录，您可能遇到了网络贷款诈骗。,False
案例-6,徐明,真的吗？那我该怎么办？,False
案例-6,叶俊,建议您将1000元退还到对方账户，并删除所涉及的APP和联系方式，然后下载国家反诈中心APP以防骚扰。,False
案例-6,徐明,好的，我马上去办，谢谢您。,False
案例-7,李强,您好，请问是王女士吗？我是银行工作人员李强，看到您的信用额度非常良好，想询问您是否有贷款需求？,False
案例-7,王敏,嗯，是的。我最近确实有资金方面的需求，准备开个小店，不过目前资金有点紧张。,False
案例-7,李强,王女士，您很幸运，我们银行目前有一个低息贷款项目，专门针对信用良好的客户，我们可以提供非常优惠的贷款条件。不知道您对此是否感兴趣？,True
案例-7,王敏,嗯，听起来很不错，但是我有点担心，之前听说过不少贷款诈骗的事。,False
案例-7,李强,王女士，您可以放心，我们是正规的银行，而且整个贷款过程都由您亲自操作，绝对不会有任何风险。您需要先加我微信好友，我把具体操作发给您。,True
案例-7,王敏,好吧，那我加你微信。,False
案例-7,李强,王女士，这是我们银行的招商金服APP下载链接，您可以先下载这个APP，我们后续的操作都将通过这款APP完成。,True
案例-7,王敏,我已经下载好了，接下来怎么操作？,False
案例-7,李强,接下来，请您在APP里填写您的个人信息，包括电话号、银行卡号等信息，这些都是为了核实您的身份和信用额度。,True
案例-7,王敏,好的，我已经填好了。,False
案例-7,李强,非常好，接下来，请您在APP里进行提现操作，输入您需要的贷款金额，我们会立刻为您处理。,True
案例-7,王敏,我输入了一万元，但是系统显示账户被冻结了，这是怎么回事？,False
案例-7,李强,哦，可能是操作过程中出现了一点小问题，导致账户冻结。您需要向这个指定账户转账3000元进行解冻，解冻后您就可以正常提现了。,True
案例-7,王敏,好吧，我已经转账了，但是系统还是显示账户被冻结。,False
案例-7,李强,可能还是有一些小问题，您再尝试转账3000元来解冻，另外我们会在贷款成功后把这部分钱一并返还给您。,True
案例-7,王敏,等等，我觉得有点不对劲，我已经转了3000元，为什么还需要转钱？,False
案例-8,小陈,喂，你好！,False
案例-8,李经理,您好，我是某某贷款平台的李经理，请问您最近是否有贷款的需求？,False
案例-8,小陈,是的，我最近确实需要一些资金。,False
案例-8,李经理,我们平台目前有一个非常便捷的贷款服务，只需要您下载我们的APP并注册账号即可快速申请，方便快捷。,True
案例-8,小陈,好的，我该怎么操作？,False
案例-8,李经理,您可以先加我的QQ好友，然后我会给您详细指导。,True
案例-8,小陈,好的，我加您好友了。,False
案例-8,李经理,好的，您现在下载这款名为‘某某贷’的APP，并在上面注册一个账号，填写您的一些基本信息。接着申请50000元的贷款额度。,True
案例-8,小陈,我已经申请了，但是显示申请额度不通过，这是怎么回事？,False
案例-8,李经理,是这样的，申请通过需要先缴纳1600元的平台费用，完成后就能通过审核。,True
案例-8,小陈,好的，我马上转账。,False
案例-8,小陈,我已经转账了，请问什么时候能提现？,False
案例-8,李经理,您填写的银行卡号出错了，导致账户被冻结了，需要再交2000元的解冻费。,True
案例-8,小陈,好的，我再转2000元。,False
案例-8,小陈,我已经支付解冻费了，现在可以提现了吗？,False
案例-8,李经理,还需要再支付2000元的保险费，支付成功后前面缴纳的费用都会退还给您。,True
案例-8,小陈,好的，反正也可以退回，我继续转账。,False
案例-8,小陈,保险费也支付了，怎么还不能提现？,False
案例-8,李经理,您亲属的信用有不良记录，所以需要再交3000元的保证金。,True
案例-8,小陈,我觉得有问题，我要报警。,False
案例-9,张强,你好，我们是某某贷款公司，现在有一个低息贷款活动，只需注册即可立即到账，年利率仅为2%。,True
案例-9,李华,真的吗？我最近确实需要一笔钱，可以说说具体怎么操作吗？,False
案例-9,张强,当然可以。您只需要提供您的身份信息、银行卡号和手机号码，然后在我们的网站上注册一个账号，款项就会立刻打到您的卡上。,True
案例-9,李华,听起来不错，需要的材料我都有，但怎么确定您的公司是正规公司呢？,False
案例-9,张强,您完全可以放心，我们公司是经过工商注册的，而且有专门的客服团队为您提供服务。如果您还有疑虑，可以访问我们公司的网站，查看相关信息。,True
案例-9,李华,好的，那我现在就去注册，请稍等。,False
案例-9,张强,没问题，如果在注册过程中有任何问题，可以随时联系我。,True
案例-9,李华,我已经按照要求填写了资料，但需要支付200元的手续费，这是怎么回事？,False
案例-9,张强,这是为了确保您的账户安全和用户信息的真实性，只需支付这笔费用，款项就会立刻到账。,True
案例-9,李华,那好吧，我已经支付了费用，什么时候可以收到贷款？,False
案例-9,张强,请您稍等，我们的系统正在处理，很快就会到账。,True
案例-9,李华,已经过了半个小时，为什么还没到账？,False
案例-9,张强,非常抱歉，我们的系统刚刚出现了一些问题，但请放心，我们一定会尽快处理并将款项打到您的账户上。,True
案例-10,李强,您好，我是平安银行的客服，看到您有贷款需求，想了解一下详细情况吗？,True
案例-10,范明,您好，我确实在找贷款，能介绍一下你们的产品吗？,False
案例-10,李强,当然可以，我们的贷款产品非常适合您，不需要抵押，利息也很低。只需填写一下您的身份信息，我们当天就能审核通过，资金马上到账。,True
案例-10,范明,那听起来不错，我该怎么开始？,False
案例-10,李强,您只需要添加我的微信，我会发给您一个二维码，点击进去即可填写申请资料。,True
案例-10,范明,好的，已经添加您为好友了。,False
案例-10,李强,非常好，我这边给您发一个二维码，请扫描并进入我们的平安银行网页版，按照要求填写您的身份信息。,True
案例-10,范明,已经填写好了，接下来有什么需要注意的吗？,False
案例-10,李强,非常不错！由于您是首次申请，需要缴纳一定的保证金作为审核的一部分，请将保证金转到指定账户。,True
案例-10,范明,我已经按您的要求缴纳了保证金，接下来呢？,False
案例-10,李强,您资质初审基本通过，但因为系统检测到您的某些资料不完全，需要进行几笔小额转账来验证后，即可保证您的贷款申请顺利通过，并且解除名下银行卡冻结状态。,True
案例-10,范明,这样啊，那我再转几笔确认一下。,False
案例-10,李强,好的，请尽快转账，我们会立即处理您的申请。,True
案例-10,范明,我已经转账了，但怎么还没有看到贷款金额到账啊？,False
案例-10,李强,稍等，系统正在处理，因您资金审查有些问题，可能需要更多验证。,True
案例-10,范明,这听起来不太对劲，我已经转出36000元了，怎么还需要验证？,False
案例-10,李强,请您耐心等待系统处理完毕，我们会立刻通知您的。,True
案例-11,陈先生,最近手头有点紧，得找个能快速拿到资金的方法。,False
案例-11,陈先生,哦，这里有个广告说无抵押、无担保、超低息贷款，看看下载链接是哪个软件。,False
案例-11,陈先生,已经下载了这个贷款软件，来注册一个账号。,False
案例-11,陈先生,按照指示输入我的个人信息，选择贷款5万元。,False
案例-11,李某,您好，我是贷款平台的客服，看到您提交了贷款申请，但似乎有点问题。,True
案例-11,陈先生,哦？是什么问题呢？,False
案例-11,李某,根据系统反馈，您的银行卡号填写错误，需要缴纳一定的解冻费才能继续处理。请问您方便现在支付2000元解冻费吗？,True
案例-11,陈先生,好的，我马上支付，希望能尽快解决。,False
案例-11,李某,谢谢合作。我们已经收到您的解冻费，但由于操作过程中出现了新的问题，系统要求您再支付3000元保证金以确保贷款能成功放款。,True
案例-11,陈先生,怎么还有保证金？是必须要缴纳的吗？,False
案例-11,李某,是的，这是为了确保您的贷款顺利到账的必要步骤，支付后我们可以立刻解冻您的贷款。,True
案例-11,陈先生,好的，我再支付3000元，希望这次能顺利放款。,False
案例-11,李某,您好，我们已经收到您的保证金，但系统提示您还需要支付5000元公证费，才能最终完成放款程序。,True
案例-11,陈先生,怎么又要交钱？这跟之前说的不一样啊！,False
案例-11,李某,抱歉，这确实是最后一步了。只要交了这最后的费用，您的贷款肯定能到账。,True
案例-11,陈先生,好的，我再支付这5000元，但这是最后一次了，希望不要再有新的问题。,False
案例-11,李某,谢谢您的理解和耐心。现在确认继续放款并处理您的贷款资金。,True
案例-11,陈先生,为什么还没有到账？,False
案例-11,李某,您好，由于银行系统问题，您还需要支付7000元的手续费用，请尽快处理。,True
案例-11,陈先生,我已经支付了很多费用了，为什么还需要支付？,False
案例-11,李某,非常抱歉，银行系统是自动处理的，我们无法控制。但是只要支付这笔款项，贷款肯定能到账。,True
案例-11,陈先生,我已经支付了，为什么还不到账？,False
案例-11,李某,我们正在核实您的付款状态，请稍等。,True
案例-11,陈先生,怎么还不到账？你们不会是骗子吧？,False
案例-11,李某,请再耐心等待一下，我们会尽快处理。,True
案例-11,陈先生,我被骗了，共损失了17.5万元。,False
案例-12,李明,你好，我看到了你们的贷款广告，我现在需要一些资金周转，可以咨询一下吗？,False
案例-12,张强,您好！我们是正规金融机构，提供无抵押、零门槛、低利率的贷款服务。您可以通过我们APP来办理贷款，方便快捷。我先通过微信添加您，方便沟通。,True
案例-12,李明,好的，那就麻烦帮我办理一下。,False
案例-12,张强,我刚通过微信添加了您，请扫描这个二维码下载我们的APP进行注册和登录。,True
案例-12,李明,好的，我已经下载并且注册登录了。,False
案例-12,张强,请您提供一下您的银行卡号，我们会将贷款金额直接转入您的账户。,True
案例-12,李明,这是我的银行卡号：XXX,False
案例-12,张强,嗯，系统显示您的银行卡号填写错误导致贷款金额被冻结。需要您缴纳解冻金、保证金和手续费共计2000元，我们会在账户解冻后自动退还到您的账户里。,True
案例-12,李明,好的，我这就转账。,False
案例-12,张强,好的，我们已经收到您的转账，现在正在为您解冻账户。但还需要您再支付3000元的处理费用，这笔费用会和之前的费用一并退还到您的账户里。,True
案例-12,李明,好的，那我再转账一次。,False
案例-12,张强,非常抱歉，系统提示需要再支付一笔5000元的手续费才能完全解冻。解冻成功后，所有费用都会退还给您，并且贷款金额会直接到您的帐户。,True
案例-12,李明,那好吧，我再转账一次。,False
案例-12,张强,好的，解冻过程可能还需要一段时间，请耐心等待。,True
案例-12,李明,我已经转账多次但依然无法提现，是不是有什么问题？,False
案例-12,张强,您好，系统确实显示仍有冻结状态，需要额外支付一笔8000元，我们会加快处理速度。,True
案例-12,李明,我这次真没钱了，无法再支付了。,False
案例-12,张强,好的，我们将继续为您处理，您稍等。,True
案例-12,李明,我觉得不对劲，你们这是诈骗吧？,False
案例-12,张强,您可以相信我们，这真的是为了帮您解冻账户。,True
案例-12,李明,我已经报警了，你们等着。,False
案例-13,张强,您好，我是XX银行的客户经理张强，请问您最近是否有贷款需求呢？我们现在有一个特别优惠的低息贷款活动。,True
案例-13,李华,你好，我最近确实有贷款的需求，可以详细介绍一下吗？,False
案例-13,张强,当然可以，我们的贷款年利率非常低，而且额度高，放款特别快。您只需要提供一些基本信息就可以办理，整个流程非常简单。,True
案例-13,李华,那听起来不错，我需要提交哪些资料？,False
案例-13,张强,您只需要提供身份证、银行卡和您的手机，另外在我们的线下签约中心做个人信息的确认。,True
案例-13,李华,好的，我今天下午有时间，可以过去吗？,False
案例-13,张强,当然可以，我们会安排人员给您做专业的流程指引，请务必携带好您的身份证和银行卡。,True
案例-13,张强,您好李先生，这是我们的签约中心，请您放心，我们是正规的银行合作机构。,True
案例-13,李华,好的，请问我现在该怎么做？,False
案例-13,张强,您可以在手机上下载银行的APP，然后提供您的身份信息进行贷款申请，我会在一旁指导您操作。,True
案例-13,李华,好的，我已经下载好了APP，接下来呢？,False
案例-13,张强,请您按照提示进行人脸识别和身份验证，之后会收到一个验证码，请您将验证码告诉我以便完成操作。,True
案例-13,李华,验证码是123456。,False
案例-13,张强,好的，申请已经通过，您很快就会看到款项到账。为了您的信息安全，接下来我们将帮您卸载这个APP。,True
案例-13,李华,好的，非常感谢。,False
案例-13,张强,不客气，这是我们应该做的。那么现在您可以暂时将手机给我来操作一下后续流程。,True
案例-13,李华,好的。,False
案例-13,张强,请稍等片刻，我们正在处理。好了，已经完成了，您的借款预计明天下午可以全部到账。不过刚才有部分款项因为系统原因被暂时冻结，明天您会看到全额到账。,True
案例-13,李华,明白了，非常感谢你的帮助。,False
案例-14,张伟,您好，我是某某金融公司的张经理，我们公司目前有一款理财产品，收益非常高，保证年化收益率至少12%。请问您有兴趣了解一下吗？,True
案例-14,李明,嗯，听起来挺不错的。你们这个理财产品是怎么运作的？,False
案例-14,张伟,我们的理财产品主要投向一些低风险高收益的项目，比如房地产、互联网金融等。而且咱们公司在业内有很好的声誉，不会有任何问题。,True
案例-14,李明,那我需要提供什么材料吗？,False
案例-14,张伟,只需要提供您的身份证信息和银行卡号，我们会为您开通一个专属账户。您只需把钱打入该账户，就可以享受高收益了。,True
案例-14,李明,听起来挺好的，但我还不太放心，能不能见面谈一下？,False
案例-14,张伟,我们这款理财产品名额非常有限，而且投资门槛较低，很快就会被抢购一空。如果您想要尽早获利，建议尽快办理。而且我们公司在全国有很多分支，您在家里就可以轻松了解并完成投资，无需面对面。,True
案例-14,李明,那好吧，我把钱打到哪个账户呢？,False
案例-14,张伟,我现在把我们公司的账户信息发给您，您收到后直接把资金转过去就行了。转账完成后我们会为您生成投资合同。,True
案例-14,李明,好的，我一会儿就转。,False
案例-14,张伟,非常感谢您的信任，稍后我们会有专员与您联系，为您解答任何疑问。请尽快转账以确保您能享受到这次难得的投资机会。,True
案例-15,李明,您好，这里是XX金融客服。我们现在有一款特别优惠的贷款产品，额度高、利息低，而且是零抵押、零担保的。这款产品非常适合您这样的客户，感兴趣吗？,True
案例-15,王强,真的啊？利息低、额度高又不用抵押和担保，那我当然感兴趣！具体怎么操作呢？,False
案例-15,李明,非常简单，只需要您下载我们的APP，然后按照提示完成注册和申请手续就可以了。整个过程非常快捷，大约几分钟就能完成。,True
案例-15,王强,这么简单？那好，我现在就去下载APP。,False
案例-15,王强,我已经下载并注册好了，现在接下来该做什么呢？,False
案例-15,李明,好的，我们看到您的申请了。不过，因为您在银行账号的输入过程中出现了一个小错误，导致无法正常到账。根据我们的规定，您需要先缴纳一笔1.5万元的保证金，才能继续贷款。如果不及时缴纳，这可能会影响到您的个人征信记录。,True
案例-15,王强,这么严重？那我该怎么办？,False
案例-15,王强,好吧，那我先想办法凑钱。,False
案例-15,王强,请问我看到您发的红头文件，缴纳保证金的银行账户是什么？,False
案例-15,李明,您可以把保证金转到我们公司指定的银行账户：6228 1234 5678 9101，账户名是XX金融科技公司。,True
案例-15,王强,好的，我去筹钱，马上汇款。,False
案例-15,王强,等一下，我想起之前反诈宣传时周璐给过我联系方式，让我先问问他吧。,False
案例-15,周璐,王先生，您好！我看了您发来的截图，这明显是一起网络贷款诈骗，您千万不要汇款！,False
案例-15,周璐,请立即停止一切与对方的接触，并卸载这个网贷APP。我会帮您处理后续的问题，同时下载'国家反诈中心'APP并绑定银行卡，确保财产安全。,False
案例-15,王强,谢谢您，周辅警！我明白了，我会立即按照您的建议去做。,False
案例-16,张女士,您好，我在网上看到您们有提供无抵押的小额贷款服务，请提供详细信息。,False
案例-16,李经理,您好，我是XX贷款公司的李经理。我们提供快速、无抵押的小额贷款服务，而且利率低，只需要提交您的基本信息即可申请。,True
案例-16,张女士,这听起来不错，请问需要提供哪些信息呢？,False
案例-16,李经理,您只需要提供身份证复印件、银行卡号、手机号等基本信息即可。我们会有客服人员与您联系，帮您办理贷款手续。,True
案例-16,张女士,好的，我马上准备这些资料。,False
案例-16,李经理,已经审核通过了，您现在需要缴纳300元的手续费来解冻您的贷款额度，请尽快汇款到我们指定账户。,True
案例-16,张女士,汇款后多久能放款呢？,False
案例-16,李经理,汇款后立即放款，请务必尽快汇款。,True
案例-16,张女士,我已经转账了，接下来呢？,False
案例-16,李经理,我们还需要您支付500元的保险费，这个费用主要是为了保障您的贷款安全。,True
案例-16,张女士,为什么还要缴保险费，这不是说好的无抵押贷款吗？,False
案例-16,李经理,这是国家规定的程序，保证您的贷款资金能够安全到达您的账户，请您理解并尽快支付，以免耽误放款进度。,True
案例-16,张女士,好的，我去转账。,False
案例-16,张女士,我已经支付了保险费，现在能放款了吗？,False
案例-16,李经理,非常抱歉，系统显示您还需要支付1000元的验证费，验证您的还款能力，以确保贷款顺利发放。,True
案例-16,张女士,为什么还要支付验证费，这么多费用我怎么能够负担得起？,False
案例-16,李经理,请您放心，这些费用在贷款发放后会一并返还给您，今天支付完验证费，贷款马上就能到账。,True
案例-16,张女士,好吧，我就再相信这一次。,False
案例-16,张女士,验证费已经支付了，我什么时候能收到贷款？,False
案例-16,李经理,系统正在处理中，请耐心等待。,True
案例-16,张女士,为什么还没有到账？,False
案例-16,李经理,系统显示还有一些手续费未支付，请您再支付500元的手续费完成最终审核。,True
案例-16,张女士,我不想继续支付费用了，这根本不像是正规的贷款程序。,False
案例-16,李经理,如果您取消当前贷款申请，由于操作过程中已经发生了费用，我们无法退还之前支付的所有费用，感谢理解。,True
案例-17,李华,你好，我是招商银行香港分行的李华，请问您是否有需要贷款的地方？,False
案例-17,高明,你好，我确实需要一笔贷款，不知道你们的条件是什么？,False
案例-17,李华,我们的条件很简单，无抵押无担保，只需要填一份简单的申请表即可。我可以发给您一个我们专用的贷款软件‘招商APP’，您下载后可以直接在上面申请。,True
案例-17,高明,听起来不错，那我怎么才能下载这个‘招商APP’呢？,False
案例-17,李华,我这就发给您下载链接。按照里面的指示操作，填好表格之后提交申请即可。,True
案例-17,高明,好的，我已经下载并填写好了申请表，接下来该怎么办？,False
案例-17,李华,很好，接下来我们会进行审核。不过我刚刚查了一下，似乎在办理过程中出现了一点小问题，需要您进行一笔5000元的解冻费用支付，用来解冻这笔贷款。,True
案例-17,高明,解冻费用？可是您之前没有提到这笔费用。,False
案例-17,李华,非常抱歉，这是由于您申请的时间较晚，系统有一些新政策。只要您支付这笔费用，贷款马上可以解冻并发放到您的账户。,True
案例-17,高明,好吧，那我支付这5000元费用。接下来还有什么需要注意的吗？,False
案例-17,李华,非常感谢您的理解。然而刚刚发现还有一个小问题，似乎我们系统的认证需要进行一些复核，麻烦您再支付10000元的认证费用。,True
案例-17,高明,这次又是什么问题？需要再支付10000元？,False
案例-17,李华,对的，这是系统自动生成的流程，一旦流程完成，您的贷款就可以立刻放款。请您相信我们是正规银行，不会有问题的。,True
案例-17,高明,好的，那我再支付10000元。希望这次真的可以顺利放款了。,False
案例-17,李华,感谢您的配合，我们核实到还有一笔30000元的服务费需要您支付，支付后贷款就可以立即发放。,True
案例-17,高明,怎么还需要服务费？！你们到底是专业的贷款公司还是骗子？,False
案例-17,李华,请您放心，我们是绝对合法正规的公司，之前的费用是系统问题，您只要再支付这最后一笔费用，您的贷款马上就能到账。,True
案例-17,高明,这次我要确认，你说支付后就会放款，不会再有其他的费用了吧？,False
案例-17,李华,对的，这是最后一笔费用，一旦支付完成，您马上可以收到贷款。,True
案例-17,高明,好吧，我再信你一次，我会马上支付这30000元。,False
案例-17,高明,钱已经支付了，贷款为什么还没到账？,False
案例-17,李华,对不起，您拨打的电话已关机，请稍后再拨。,True
案例-18,王强,你好，我是某某银行的客服代表，请问您是李明先生吗？,False
案例-18,李明,是的，我是李明。,False
案例-18,王强,李先生，我们注意到您的账户有一些异常活动，为了保护您的账户安全，我们需要确认一下您的身份。您方便提供一下您的身份证号和银行卡号吗？,True
案例-18,李明,好的，我的身份证号码是123456789，银行卡号是987654321。,False
案例-18,王强,谢谢您的配合。为了核实信息，您能再提供一下银行卡的背面CVV码和有效期吗？,True
