case,speaker,content,is_fraud
案例-6,熊明,链接我点了，进入了一个淘宝网在线客服页面。,False
案例-6,王伟,请添加页面中的QQ账号，我们会有客服专员与您联系并处理问题。,False
案例-6,熊明,好的，我添加了QQ，并且联系了对方。,False
案例-6,李华,您的店铺在退单时存在问题，如果不及时处理将无法正常交易。请向指定银行账号转账1万元手续费。,True
案例-6,熊明,明白，我这就去转账。,False
案例-6,李华,由于您的问题较为复杂，还需再转账一笔款项。,True
案例-6,熊明,等等，这不对劲，我感觉自己被骗了！,False
案例-6,赵敏,您好，我是淘宝客服，因为交易出现问题，无法购买，请添加我们客服QQ号解决。,True
案例-6,陈强,好的，我这就添加。,False
案例-6,赵敏,由于您的淘宝账号流水额度不够导致交易异常，请转账2万元提额费到指定银行账户。,True
案例-6,陈强,已经转账了，还需要做什么吗？,False
案例-6,赵敏,由于流水金额较大，仍需继续转账才可解除限制。,True
案例-6,陈强,不行，这听起来像是骗局，我要报警！,False
案例-7,李明,喂，您好，请问是张丽女士吗？,False
案例-7,张丽,是的，请问您是哪位？,False
案例-7,李明,张女士您好，我是某某金融平台的客服李明，我们发现你的账户有一笔未还款项，如果不及时处理，可能会影响您的个人征信。,True
案例-7,张丽,什么？但是我没有收到任何欠款通知啊。,False
案例-7,李明,可能是系统疏漏了，所以才由我来通知您。为了您的征信不受到影响，建议您马上解决这个问题。我可以指导您一步一步处理。,True
案例-7,张丽,好的，请问我需要怎么做呢？,False
案例-7,李明,首先，您需要下载我们专用的客户服务App，这样能更快捷地解决问题。,True
案例-7,张丽,好，那我去下载。,False
案例-7,李明,下载完成后，请安装并打开，然后按照我的指导进行操作。,True
案例-7,张丽,我已经下载并安装好了，现在该怎么做？,False
案例-7,李明,请打开App后，点击‘还款’按钮，然后输入您的账户信息。,True
案例-7,张丽,我已经输入了信息，接下来呢？,False
案例-7,李明,现在您需要通过借贷功能来处理这笔未还款项，稍后会生成一个还款账号，您需将款项转到该账号上。,True
案例-7,张丽,这听起来有点复杂，我真的必须这么做吗？,False
案例-7,李明,张女士，我理解您的疑虑，但这真的是为了保护您的个人征信，并且是唯一解决问题的方法。,True
案例-7,张丽,好吧，那我照做，希望能尽快解决。,False
案例-7,李明,太好了，完成后请告诉我，这样我能确认您的操作已成功。,True
案例-7,张丽,我已经转账了，这样可以吗？,False
案例-7,李明,非常感谢，稍后系统会通知您还款已成功处理，祝您生活愉快。,True
案例-8,客服人员,您好，请问是谢某先生吗？我是某平台的客服人员，由于我们工作人员的误操作，帮您申请了VIP会员，每月需要缴纳500元的服务费。如果您不想继续使用，可以及时取消，否则您的绑定银行卡将在今晚12点完成扣款。,True
案例-8,谢某,啊？误操作申请了VIP会员？每个月要500元？我不想要这个服务，能帮我取消吗？,False
案例-8,客服人员,好的，谢先生，我们可以帮您取消，但由于系统数据整合的要求，需要您提供一些个人基本信息进行身份验证。请您提供您的身份证号码、银行卡号以及收到的短信验证码。,True
案例-8,谢某,好吧，这是我的身份证号码、银行卡号和短信验证码，请尽快帮我取消。,False
案例-8,客服人员,好的，谢先生，我们会尽快处理，请稍等。处理完毕后会有信息通知您，祝您生活愉快。,True
案例-8,蒋某,你好，我收到了你加我QQ的请求，请问有什么事吗？,False
案例-8,游戏好友,你好，我发现你也在玩这款游戏，我这边有一个获取游戏皮肤的机会，只需要扫描这个二维码进行认证就可以了。,True
案例-8,蒋某,真的吗？那挺好的，我马上扫一下。,False
案例-8,游戏好友,好的，二维码已经发给你了，扫码后会跳转到一个支付页面，这是正常的，因为这是个人认证的必备操作，其实是虚拟转账，不会真的付款。,True
案例-8,蒋某,好的，那我输入支付密码了。等等，怎么提示我转账4500元？,False
案例-8,蒋某,喂？在吗？你怎么把我QQ拉黑了？,False
案例-8,柳某,最近你都在忙什么呀？,False
案例-8,网恋对象,我最近在忙一些投资上的事情，不过很简单。对了，有没有兴趣帮我登录一下我的博彩账号？我现在忙不过来。,True
案例-8,柳某,那要怎么操作呢？,False
案例-8,网恋对象,其实很简单，我这边一步步教你，你先登录账号，然后按照我的指导进行押注。,True
案例-8,柳某,哦，看起来挺容易的，我按照你的指示押注了。,False
案例-8,网恋对象,你看，已经盈利几万元了，是不是很简单？要不要考虑跟我一起投资？,True
案例-8,柳某,看起来确实挺有赚头的，我要怎么操作才能也盈利呢？,False
案例-8,网恋对象,需要你注册一个账户并进行充值投资，先期的盈利可以马上提现给你看。后期为了避免频繁提现被系统冻结账户，你需要多充值一些，到时候盈利和本金一并提取出来。,True
案例-8,柳某,明白了，我现在就去充值，多次投资应该问题不大吧？,False
案例-8,柳某,怎么无法提现了？你人去哪了？,False
案例-9,郭某,您好，我是淘宝客户服务代表。我们发现您最近在淘宝上购买的商品存在质量问题，需要进行相应的双倍理赔。,True
案例-9,马女士,真的吗？可是我好像没有发现什么问题啊。,False
案例-9,郭某,是的，经过我们的系统检测，发现该商品的确存在质量问题。我们非常抱歉带来的不便，所以我们要即时进行赔偿。为了方便理赔，请您提供一下您的支付宝账号。,True
案例-9,马女士,好的，这是我的支付宝账号：123456789。,False
案例-9,郭某,谢谢，您提供的账号已经收到。为了保证赔偿金能准确无误地转入您的账户，我们需要在支付宝里做一下流水操作。请按照我们的指示操作，并将相应金额转入我们提供的银行卡账号。,True
案例-9,马女士,好的，请告诉我要转多少钱。,False
案例-9,郭某,请您先转账10000元，我们会在稍后返还总计20000元给您。之后会逐步进行其他金额的操作。,True
案例-9,马女士,好的，我马上去操作。,False
案例-9,郭某,感谢配合。请您在转账完成后通知我们，以便我们尽快进行下一步操作。,True
案例-9,马女士,我已经完成了10000元的转账，请问接下来该怎么办？,False
案例-9,郭某,请再继续转账50000元，之后我们会一次性返还10万元给您。,True
案例-9,马女士,好的，我这就去操作。,False
案例-9,郭某,非常感谢您的配合。请在转账完成后再次通知我们。,True
案例-9,马女士,已经完成了，请问还需要继续操作吗？,False
案例-9,郭某,没问题。现在请进行最后的50000元转账，这样我们就能合并操作并一次性返还总计109253元。,True
案例-9,马女士,好的，我马上完成。,False
案例-9,郭某,非常感谢您耐心的配合，稍后理赔金会到账。,True
案例-9,马女士,我已经完成转账了。可以告诉我理赔金什么时候能到账吗？,False
案例-9,郭某,请别急，我们稍后会有专人联系您。,True
案例-9,马女士,好的，谢谢。,False
案例-10,诈骗者,您好，请问是李女士吗？我是某金融平台的客服，我们这里显示您的账户有一些问题需要处理。,True
案例-10,李女士,是的，我是李女士。请问有什么问题吗？,False
案例-10,诈骗者,根据国家最新政策，原先开通的网贷账户都需要关闭，如果不及时关闭将会影响您的个人征信。,True
案例-10,李女士,哦，这么严重！那我该怎么办呢？,False
案例-10,诈骗者,您别着急，您可以先添加我的微信好友，我们会有专门的客服人员帮助您进行注销操作。,True
案例-10,李女士,好的，我已经添加您为好友了。,False
案例-10,诈骗者,为了确保您的账户安全，我们需要下载一个屏幕共享软件，我会远程协助您操作注销。,True
案例-10,李女士,那就麻烦您了，请问下载什么软件？,False
案例-10,诈骗者,请您下载这个软件，并按照屏幕提示操作。为了安全起见，我会显示我的身份证和工作证给您看。,True
案例-10,李女士,好的，我已经看到了您的证件，确实没问题。,False
案例-10,诈骗者,现在请您打开软件，输入您的银行卡密码，并将账户内的存款取出，然后分多次转账到我们提供的中国银监会对公账户，以便完成注销操作。,True
案例-10,李女士,我已经将钱转到了您提供的账户上了。接下来怎么操作？,False
案例-10,诈骗者,请稍等，我们正在处理。,True
案例-10,李女士,怎么突然联系不上您了？是不是出什么问题了？,False
案例-10,李女士,糟了，我感觉被骗了！,False
案例-10,警察,您好，这里是高新区公安分局。我们已经接到您的报警，将立即采取措施，请您提供相关证据。,False
案例-11,陈军豪,您好，我是某某网的客服专员，请问有什么可以帮助您的吗？,False
案例-11,李敏,您好，我的账户似乎有点问题，突然无法登录了。,False
案例-11,陈军豪,好的，李小姐，请您不用担心。为了帮助您解决问题，我需要先验证一下您的账户信息。请问您可以提供您的账户名和注册手机号吗？,True
案例-11,李敏,好的，我的账户名是limin123，手机号是13812345678。,False
案例-11,陈军豪,感谢您提供的信息。我们检测到您的账户确实存在异常情况，需要进一步验证。为了您的账户安全，请您提供短信验证码。,True
案例-11,李敏,我收到了验证码，是123456。,False
案例-11,陈军豪,谢谢李小姐，目前您的账户已经安全。为了表达歉意，我们将为您提供一张免费的电子购物券，请告诉我您的邮箱地址，以便我们为您发送。,True
案例-11,李敏,我的邮箱是limin@example.com，谢谢您的帮助。,False
案例-11,陈军豪,不客气，这都是我们的职责。如果您还有任何问题，请随时联系我们的客服。,True
案例-12,杨辉,您好，这里是某电商平台客服，我叫杨辉。为了感谢您对我们平台的支持，我们正在进行助力国货品牌赠送小礼品的活动。请问我有荣幸占用您几分钟的时间，核对一下您的信息吗？,True
案例-12,李华,好的，请问需要核对哪些信息？,False
案例-12,杨辉,首先，能告诉我您的姓名吗？,True
案例-12,李华,我是李华。,False
案例-12,杨辉,谢谢李先生，请问您的电话号码是这个138-XXXX-XXXX没有错吧？,True
案例-12,李华,是的，没错。,False
案例-12,杨辉,好的，再次感谢您的支持。最后，请确认一下您的家庭住址，以确保我们的小礼物能准确送达。,True
案例-12,李华,好的，我的地址是信阳市某小区某栋某单元。,False
案例-12,杨辉,非常感谢李先生的配合，我们将尽快安排礼物送出。祝您购物愉快，再见。,True
案例-12,陈平,喂，杨哥，刚才那个李华的信息都核对好了，我已经打包发给上家了。,True
案例-12,杨辉,做得好，继续保持，记得尽量多核对一些高质量的信息。,True
案例-12,胡艳,杨哥，我这边跟另一个客户沟通好了，他的信息我也核对过了，已经发送了。,True
案例-12,杨辉,OK，辛苦了，各位继续努力，我们每确认一条信息都能拿到不少提成。,True
案例-13,诈骗者,您好，请问是小张吗？我是淘宝客服，您的订单因为系统问题导致物流出现了一些问题，我们需要为您办理退款。,True
案例-13,小张,是的，我是小张。物流出问题了吗？那真是麻烦了。,False
案例-13,诈骗者,非常抱歉给您带来不便。为了尽快为您处理退款，您可以点击我们发给您的链接，并按照提示填写信息，我们会将款项退还到您的账户。,True
案例-13,小张,好的，我会点击链接并填写信息。,False
案例-13,诈骗者,请按照网页提示填写您的姓名、身份证号码、信用卡号和密码，以便我们尽快处理您的退款。,True
案例-13,小张,我已经按照提示填写好了信息，什么时候能收到退款呢？,False
案例-13,诈骗者,感谢您的配合，退款处理一般需要一到两个工作日。请您稍等，我们会尽快为您处理。,True
案例-13,小张,谢谢，那我等着消息了。,False
案例-13,小张,（几分钟后收到银行短信）怎么回事？为什么我卡里少了3000元？,False
案例-13,小张,我被骗了，我得赶紧报警。,False
案例-14,刘涛,您好，请问是王晓丽女士吗？我是京东客服刘涛，需要跟您核实一下关于您京东白条的一些问题。,False
案例-14,王晓丽,是的，我是王晓丽。请问什么问题？,False
案例-14,刘涛,王女士，系统显示您的京东白条账户存在异常，后台已经自动为您开通了一笔贷款。如果不尽快关闭，将会影响您的信用记录。,True
案例-14,王晓丽,啊？真的吗？那我应该怎么办呢？,False
案例-14,刘涛,请不用担心，您只需要按照我的步骤操作。首先，请您下载一款叫做'远程助手'的软件，这样我可以帮助您远程操作，尽快解决问题。,True
案例-14,王晓丽,好的，我现在去下载。,False
案例-14,刘涛,安装好之后，请打开软件，然后输入我提供给您的代码，这样我才能连接到您的手机，帮您解决问题。,True
案例-14,王晓丽,我安装好了，代码是什么？,False
案例-14,刘涛,代码是123456，请输入后点击确认。,True
案例-14,王晓丽,好的，我已经输入了，接下来要做什么？,False
案例-14,刘涛,非常好，现在我已经成功连接到您的手机了。为了保护您的账户安全，请稍等片刻，不要关闭任何窗口。,True
案例-14,王晓丽,好的。,False
案例-14,刘涛,已完成，您稍后会收到一个短信验证码，请将验证码发给我，以便确认操作成功。,True
案例-14,王晓丽,我收到了，验证码是67890。,False
案例-14,刘涛,好的，请稍等，我再核实一下。现在系统显示您的账户已经恢复正常，您可以正常使用了。,True
案例-14,王晓丽,太好了，谢谢你!,False
案例-14,刘涛,不客气，是我们的责任。祝您使用愉快，再见。,True
案例-15,李强,你好，我是XX运营公司客服李强。我们发现您最近被错误地开通了代理商会员，这个业务会每月扣费，而且可能会影响您的个人信用。,True
案例-15,张华,啊？我没有开通过这个业务啊，这应该是弄错了吧？,False
案例-15,李强,确实是我们的失误，为了不影响您的信用，我们领导对此非常重视，现在已与各大银行合作，开通了取消业务的VIP通道。您只需要打个电话，我们会帮您直接连接到银行总行取消这个业务。,True
案例-15,张华,那太好了，请问我要怎么做？,False
案例-15,李强,您稍等，我这边帮您转接到银行工作人员，让他们来帮助您。,True
案例-15,王敏,您好，我是银行的工作人员王敏。为了帮您取消这个代理商会员业务，您需要到银行总行来办理。但如果不方便的话，我们也可以通过网上操作来帮您处理。,True
案例-15,张华,我现在没有时间去银行，能不能通过网上帮我取消啊？,False
案例-15,王敏,当然可以。为了确保取消成功，您需要在您的移动支付软件上进行一次小额转账并且保持在线，这样我们才能与银联中心的经理连线成功，为您办理关闭业务的操作。,True
案例-15,张华,好的，我马上操作。,False
案例-15,王敏,请您现在将100元转账到这个账号：1234567890，这是我们的确认账号。转账后请告诉我。,True
案例-15,张华,我已经转了，但好像没有成功。,False
案例-15,王敏,没关系，有时候网络延迟。现在请您再试一次，确保这次能够成功。保持在线，不然系统会自动扣款。,True
案例-15,张华,我再次转了，不过还是失败。,False
案例-15,王敏,可能是系统的技术问题。现在我给您提供另一个账号，您再试一次：0987654321。,True
案例-15,张华,我试了几次，这个新的账号也转不过去，怎么办啊？,False
案例-15,王敏,您不要着急，这次提供的是我们银联中心认证经理的专用账号：1122334455。您再试最后一次。这次请快点操作，以免被扣款。,True
案例-15,张华,转成功了，接下来怎么办？,False
案例-15,王敏,很好，这些钱暂时会被冻结在银联中心，认证完之后会还给您。接下来请跟随我的指示，把各个账户的钱来回转账，同时，请告知您的最大信贷额度，以便完成清零认证。,True
案例-15,张华,好的，我会按照您的指示操作。,False
案例-16,李明,您好，请问您是杨女士吗？我是某快递公司的客服。我们发现您在网上购买的小煮锅有质量问题，有漏电的风险，需要进行回收并为您理赔。,True
案例-16,杨丽,哦，真的啊？我确实买了一个小煮锅。那我需要怎么操作呢？,False
案例-16,李明,您不用担心，我们会全程指导您操作。首先请添加我的微信账号，这样方便沟通。,True
案例-16,杨丽,好的，我已经添加您了。,False
案例-16,李明,很好，现在请您下载一个叫做‘投屏’的APP，通过这个软件我们可以更方便地帮您进行操作。,True
案例-16,杨丽,好，我下载好了。接下来要怎么做？,False
案例-16,李明,请您打开投屏软件，并允许屏幕共享，这样我们可以帮助您更快地完成理赔流程。,True
案例-16,杨丽,已经打开并共享了，接下来呢？,False
案例-16,李明,请您再下载一个‘会议APP’，我们需要进行视频确认，以确保您的身份和理赔申请的真实性。,True
案例-16,杨丽,下载好了，视频确认完成了。还有什么吗？,False
案例-16,李明,接下来请您下载一个‘人民币钱包’APP，这是为了方便我们直接转账理赔金到您的账户。,True
案例-16,杨丽,都下载好了，操作有点麻烦啊。,False
案例-16,李明,非常抱歉，这些步骤都是必须的。如果您不完成操作，每个月还会从您的银行卡扣除500元的维护费用。,True
案例-16,杨丽,什么？会扣钱？那我继续操作。,False
案例-16,李明,好的，请您打开投屏软件和手机银行APP，然后我们会一步步引导您进行操作。,True
案例-16,杨丽,我已经打开投屏软件和银行APP了。,False
案例-16,李明,请按照我的指示输入您的银行账户信息和密码，我们将为您快速完成理赔。,True
案例-16,杨丽,好了，我按照你的指示操作了。,False
案例-16,李明,非常感谢您的配合，我们已经受理您的理赔请求，请耐心等待理赔金的到账。,True
案例-16,杨丽,好的，谢谢你们。,False
案例-17,晏某某,您好，我是X宝的客服代表，我姓晏。我们正在进行一个感恩回馈活动，免费赠送小礼品给我们的忠实客户。,True
案例-17,李女士,哦，真的吗？我怎么这么幸运呢？,False
案例-17,晏某某,是的，李女士。您一直以来都在我们平台上购物，我们非常感谢您的支持。所以这次特地为您准备了一个小礼品，希望您能喜欢。,True
案例-17,李女士,那太好了，是什么礼品呢？,False
案例-17,晏某某,是一套非常实用的厨房小工具，包含了削皮器和多功能剪刀等。您只需要提供您的地址，我们会免费把礼品寄给您。,True
案例-17,李女士,听起来不错，我应该怎么提供地址给你们呢？,False
案例-17,晏某某,您可以直接告诉我，或者您可以在我们发给您的短信中点击链接填写您的收货地址。,True
案例-17,李女士,好吧，那我直接告诉你吧，我的地址是江西省新余市高新区乐园路123号。,False
案例-17,晏某某,好的，李女士，感谢您的配合。我们的礼品会在三到五个工作日内送达，请您注意查收。,True
案例-18,李明,您好，这里是某某购物平台客服。我们发现您近期的订单信息存在异常，怀疑您的账户可能被盗用了，是否方便核实一下您的个人信息？,True
案例-18,张华,啊？真的吗？那我应该怎么配合你们核实呢？,False
案例-18,李明,是的，张先生。为了保护您的账户安全，我们需要您提供一下您的订单号以及注册的手机号码，以便我们进行进一步的调查。,True
案例-18,张华,好的，我的订单号是123456，手机号是13812345678。,False
案例-18,李明,非常感谢，张先生。为了更好地确认，我们还需要您提供一下身份证号码，以确保您的身份不会被冒用。谢谢您的配合。,True
案例-18,张华,这是我的身份证号码370123198801011234。,False
案例-18,李明,好的，张先生。我们已经核实完毕。为了进一步保障您的账户安全，我们需要您把收到的验证码发给我们，稍后可能会有银行的短信发到您的手机上，请您注意查收。,True
案例-18,张华,好的，我等一下看看短信。,False
案例-18,李明,张先生，请问您收到验证码了吗？麻烦您将验证码发给我们，以便我们帮您重置账户安全设置。,True
案例-18,张华,收到了，验证码是654321。,False
案例-18,李明,感谢您的合作，张先生。我们会尽快完成账户安全检查，请您稍等片刻。,True
案例-18,张华,好的，我等消息。,False
案例-19,王强,你好，请问是雷女士吗？我是京东客服的小王。我们注意到您的京东金条账户目前处于高息状态，如果不及时关闭可能会产生大量费用，并且影响您的征信。,True
案例-19,雷婷,啊，真的吗？那要怎么办？,False
案例-19,王强,别担心，我们可以帮您解决这个问题。您需要先下载一个叫做‘云视听’的应用程序，我们会通过这个程序来指导您完成操作。,True
案例-19,雷婷,好的，我马上下载。,False
案例-19,王强,下载好之后，请打开应用程序，然后点击连线客服，系统会自动为您连接到国家银保监局的客服，他们会详细指导您如何操作。,True
案例-19,雷婷,好的，我已经连线了。,False
案例-19,张伟,您好，我是国家银保监局的客服张伟，您现在需要按照我们的指引操作将京东金条账户余额转移到一个安全账户，以避免高额利息继续产生。,True
案例-19,雷婷,哦，好的，那具体要怎么操作？,False
案例-19,张伟,您需要将所有信用卡和借贷APP里的钱全部提出来，然后逐笔转到我们指定的安全账户，以确保资金不会被高息吞噬。,True
案例-19,雷婷,好的，那我现在就操作。,False
案例-19,雷婷,我已经转完了，请问下一步要怎么做？,False
案例-19,张伟,您稍等一下，系统正在处理，后续我们会有客服联系您。谢谢。,True
案例-19,雷婷,好的。,False
案例-19,雷婷,怎么一直没有人联系我，电话也打不通，是不是被骗了？,False
案例-20,李客服,您好，请问是华女士吗？我是某购物网站的客服，刚刚我们系统检测到您的手机号在我们平台上有一项未完成的业务，导致账户被扣费。,True
案例-20,华女士,啊？我没有在你们购物网站上下单啊，怎么会有业务未完成呢？,False
案例-20,李客服,华女士，您是否最近有在我们平台上进行过注册或购物？有时候因为一些小的操作失误会触发系统扣费，这种情况我们见得比较多。为了保护您的权益，我们建议您进行业务注销。,True
案例-20,华女士,那我该怎么做呢？,False
案例-20,李客服,华女士，您别担心，我们会一步步教您处理。首先，您需要提供您的身份证号和银行卡号，我们会先验证您的身份，然后再进行业务注销。这个过程不会很久的，请您放心。,True
案例-20,华女士,这些信息是一定要提供的吗？,False
案例-20,李客服,是的，这是为了保证您的账户安全，我们平台的规则必须验证用户的身份信息，否则无法进行业务的注销。您这边提供一下相关信息吧。,True
案例-20,华女士,好吧，这是我的身份证号和银行卡号……,False
案例-20,李客服,好的，信息已经收到。接下来，请您按照系统提示将您的手机银行验证码提供给我们，以便系统完成注销操作。,True
案例-20,华女士,可是，银行验证码不是挺危险的吗？我这样做安全吗？,False
案例-20,李客服,华女士，您尽管放心，这是我们平台的标准流程，所有信息都是加密处理的，不会有任何风险。请您尽快提供验证码，以防继续被扣费。,True
案例-20,华女士,好的，这是验证码……,False
