case,speaker,content,is_fraud
案例-2,张强,好吧，我的网银登录密码是123456。,False
案例-2,李明,谢谢，张先生，我们已经为您提交了退款申请，您应该很快会收到退款。另外，由于退款操作涉及一些手续费，所以退款额可能会比您原来的金额略少。,True
案例-2,张强,好的，感谢您的帮助。,False
案例-2,李明,稍后您会收到一条银行的短信验证码，以便完成退款操作，请您现在得到验证码后告诉我们。,True
案例-2,张强,收到短信了，验证码是789012。,False
案例-2,李明,谢谢，现在操作已经完成，请您稍后查看账户余额。,True
案例-3,陈先生,哇，居然有63000元的贷款额度，这是不是个好机会？,False
案例-3,骗子,是的，您可以通过我们提供的网站链接申请贷款，非常方便。,True
案例-3,陈先生,好的，我点击链接看看。,False
案例-3,陈先生,我已经下载了这个‘中原消费金融’app，开始注册了。,False
案例-3,陈先生,我已经填写了我的身份证和银行卡信息，并提交了5万元的贷款申请。,False
案例-3,骗子,对不起，系统显示您的银行卡填写错误。修改卡号需要缴纳5000元的服务费。,True
案例-3,陈先生,这样啊，那我转账5000元到你们的账户，请帮我修改卡号。,False
案例-3,骗子,我们已经收到您的款项，但是您的申请还是没有通过，需要重新进行征信审核，费用是3000元。,True
案例-3,陈先生,好吧，我马上转账3000元，请尽快审核通过。,False
案例-3,骗子,非常感谢您的配合，但您的账户目前冻结，解冻费是2000元。,True
案例-3,陈先生,那我再转账2000元，是真的吗？,False
案例-3,骗子,是的，只要支付这笔费用，您的贷款将立即生效。,True
案例-3,陈先生,我已经累积转账6.3万元了，但还没有收到贷款，这到底是怎么回事？,False
案例-3,骗子,非常抱歉，由于系统原因，目前无法完成您的贷款申请。,True
案例-3,陈先生,什么？你们是在骗我吗？！,False
案例-3,骗子,对不起，您可能真的遇到诈骗了。,True
案例-4,张强,您的高速E卡异常了？您的高速E卡限制使用？,True
案例-4,李明,什么？我的高速E卡怎么会异常呢？,False
案例-4,张强,你好，这里是交管12123系统。我们发现您的高速E卡可能存在异常，请您在X月X日前到以下网址签署确认，未签署将清除账号！,True
案例-4,李明,哦？好的，谢谢提醒，网址是？,False
案例-4,张强,请点击http://example.com进行确认，谢谢合作。,True
案例-4,李明,我进去看一下，页面看起来像是真的。需要输入哪些信息？,False
案例-4,张强,请按照网页提示输入您的姓名、身份证、银行卡信息和银行卡预留手机号，这样我们才能确认您的身份并恢复E卡的正常使用。,True
案例-4,李明,好，我都输入好了。这会不会很危险啊？,False
案例-4,张强,您放心，我们是正规单位的，您的信息会被严格保密。,True
案例-4,李明,好吧，希望真的是这样。,False
案例-5,魏军,您好，这里是法院，因您信贷诈骗，缺席出庭，故已通过“天网”定位到您目前的位置。,True
案例-5,王琳,我们现已通知当地执法部门和司法人员（魏军，王琳，郭文祯）携带枪支带队，准备上门执行强制枪毙。,True
案例-5,郭文祯,为了避免这种情况发生，请在14点前下载我们的APP并结清全部欠款，方可撤销执行。,True
案例-5,张三,啊？我没有收到任何信贷诈骗的通知，我该怎么办？,False
案例-5,魏军,请不要慌张，我们提供了一个简单快捷的方法帮您解决问题，只需按照我们提示操作，情况就会好转。,True
案例-5,张三,可是，我不太懂这个是什么APP，也不太懂怎么用。,False
案例-5,王琳,没关系，我们会一步步指导您操作，这样方便您尽快解决问题。,True
案例-5,张三,好的，那应该怎么操作呢？,False
案例-5,郭文祯,请您先下载一个名为‘信用宝’的APP，安装后打开并注册账号。,True
案例-5,张三,好的，我这就去下载。,False
案例-5,魏军,注册后，请将您的个人信息填入，并进入‘欠款清偿’页面查看欠款详情。,True
案例-5,张三,我看到了欠款清单，但是上面显示的金额好大，我不记得有这么多欠款。,False
案例-5,王琳,这是因为您未按时出庭，已经产生了罚款和利息，及时解决这些欠款，才能避免更大的麻烦。,True
案例-5,张三,那我现在该怎么做才能全部结清呢？,False
案例-5,郭文祯,请在‘欠款清偿’页面选择‘立即支付’，并按照提示输入您的银行信息完成支付。,True
案例-5,张三,好的，我已经输入了银行信息，正在进行支付。,False
案例-5,魏军,非常好，一旦支付成功，您的问题就会得到解决，我们将立即撤销执行通知。,True
案例-5,张三,支付已经成功了，这下没问题了吧？,False
案例-5,魏军,是的，您已经完成了所有步骤，我们的执行团队会撤销对您的执行。,True
案例-6,李江,您好，这里是某某银行，我们正在进行一项特别奖励活动，您被选中为幸运用户！点击以下链接了解更多详情：www.fakebank.com,True
案例-6,张华,真的吗？我被选中了？让我看看这个链接。,False
案例-6,李江,是的，张先生！您可以点击链接，填写相关信息后，我们将免费送您一份价值1000元的礼品。,True
案例-6,张华,好的，听起来不错，我填写了信息，请问接下来该怎么做？,False
案例-6,李江,非常感谢您的参与，张先生。为了确认您的身份并确保礼品安全送达，我们需要您支付10元的快递费，您可以通过以下账户转账。,True
案例-6,张华,这样啊，我马上转账。转账成功了，请查收。,False
案例-6,李江,好的，我们已收到您的支付。接下来请稍等，我们会尽快安排礼品的寄送。如果有任何问题，请直接回复这条消息，我们的客服会第一时间联系您。,True
案例-7,李大妈,你是那个修暖气片的吗？,False
案例-7,张明,我说不是呀。,False
案例-7,李大妈,那你是干啥的？,False
案例-7,张明,打错电话，还问我干啥的，我说卖红薯的，10元三个。,False
案例-7,李大妈,哦，不买了。,False
案例-7,李大妈,（挂断电话）,False
案例-7,诈骗犯,老何，我是你的高中班长，最近手头有点紧，能不能借我5000元周转一下？,True
案例-7,老何,班长，我现在读研究生，每个月生活费都只有两三千，真的凑不出5000元。,False
案例-7,诈骗犯,（二话不说拉黑老何）,True
案例-7,刘女士,卡里只有0.25元。,False
案例-7,诈骗犯,（沉默了两秒钟，可能在考虑是否要转钱）,True
案例-7,诈骗犯,你好，我是某某公司，请问你是洋相的样或者阳光的阳吗？,True
案例-7,网友,你是洋相的洋，不是阳光的阳。,False
案例-7,诈骗犯,（发短信）您好，您有一个快递出现问题，请联系某某快递公司处理。,True
案例-7,网友,可以借我学生证让我去吃个海底捞吗？,False
案例-7,诈骗犯,（面对神回复，直接挂断电话）,True
案例-7,王女士,你好，请问这是怎么回事？,False
案例-7,诈骗犯,您需要卸载国家反诈中心APP，否则不能进行操作。,True
案例-7,王女士,好的，我会先和家人商量一下再决定。,False
案例-8,王丽,您好，我是航班客服，您的航班机票由于机械故障已经取消了，请拨打此客服电话以了解详细信息。,True
案例-8,黄珊,哦，真的吗？我订的是什么航班，具体是什么问题导致的取消？,False
案例-8,王丽,您订的是7月15日由北京飞往上海的CA123航班，由于不可抗力原因取消。为了保证您的损失，我们会为您提供200元的赔偿金。如有问题，请拨打我们客服热线。,True
案例-8,黄珊,那我该怎么操作才能领取赔偿呢？,False
案例-8,王丽,您需要下载这个App，然后登陆填写您的个人信息和有效数字领取码，就能直接收到赔偿款了。,True
案例-8,黄珊,好的，我这就下载App，安装成功了，需要填哪些信息？,False
案例-8,王丽,请填写您的姓名、身份证号以及银行账户信息，稍后您会收到一个验证码，输入那个验证码即可完成赔偿领取。,True
案例-8,黄珊,好的，我已经按照要求填写并提交了。,False
案例-8,黄珊,等一下，怎么银行发来短信说我账户被扣了大量金额，这是怎么回事？,False
案例-9,张明,您好，您的ETC超期已限制使用。上传信息后开启，逾期将被销户。请于6月18日前登陆‘ww-w.29-******fs.me’进行认证。,True
案例-9,李某某,我的ETC怎么会超期呢？这个链接是真的吗？,False
案例-9,张明,您好，我们是ETC管理中心。这是我们的认证网站，如不及时处理，您的账户可能会失效。请放心，这个链接是安全的。,True
案例-9,李某某,好吧，我先登录看看。,False
案例-9,张明,请您输入您的银行账号、身份证号和短信验证码进行认证。这样我们可以快速帮您恢复ETC使用。,True
案例-9,李某某,好的，我输入信息了。,False
案例-9,李某某,怎么会有5000元的转账提示？天啊，我被骗了！我要报警。,False
案例-9,王伟,您的ETC账户免停签约已过期被禁用。需要及时补签。请点击以下链接完成补签操作：‘ww-w.29-******fs.me’,True
案例-9,马某某,ETC居然被禁用了？我得赶紧处理。,False
案例-9,王伟,请按提示输入您的银行卡号及验证码，完成补签后即可恢复使用。,True
案例-9,马某某,我已经按提示操作了。,False
案例-9,马某某,什么？！银行居然扣了我6.4万元？太可怕了，我得报警。,False
案例-10,李明,您好，张女士，我是某平台客服李明。我们发现您的个人信贷有点问题，需要尽快核实一下。,True
案例-10,张丽,你不会是骗子吧？！怎么会突然有问题？,False
案例-10,李明,张女士，您不用担心，我们是某反诈中心工作人员，为了让您安心，我们可以通过某反诈中心APP给您发一条验证短信。您看看是不是我们发的，这样您就放心了。,True
案例-10,张丽,好的，那我看一下。,False
案例-10,李明,张女士，短信已经发过去了，您可以核实一下信息。,True
案例-10,张丽,我收到了，看起来确实是某反诈中心发来的短信。那我接下来该怎么做？,False
案例-10,李明,张女士，接下来请您按照短信的指示点击链接，并下载一个叫做‘某云课堂’的APP，这样我们可以进一步核实您的信息，确保您的账户安全。,True
案例-10,张丽,好的，我现在就下载。,False
案例-10,李明,下载后，请您用手机号码登录，然后按照提示进行操作，同时在微某贷平台进行贷款查验，申请贷款46656元。,True
案例-10,张丽,我已经申请贷款了，接下来该怎么做？,False
案例-10,李明,非常好，现在请您点击我们发送的第二个链接，把刚刚所贷的资金还进去，确保账户安全。,True
案例-10,张丽,好，我把银行卡号、密码和验证码都输入了。你们能看到吗？,False
案例-10,李明,是的，我们可以看到，非常感谢您的配合，现在您可以稍等几分钟，系统正在处理还款操作。,True
案例-10,张丽,为什么我查看银行卡交易记录，发现已经被扣款46656元，而微某贷平台的还款却没有成功呢？,False
案例-10,李明,这个问题我们需要进一步检查一下，请稍等。,True
案例-10,张丽,怎么突然联系不上你们了？,False
案例-11,张三,喂，您好，请问是李明先生吗？,False
案例-11,李明,是我，请问您是？,False
案例-11,张三,我是公安局的张警官，根据我们的记录，您涉嫌信贷诈骗，并且缺席出庭了。我们已经通过‘天网’精确定位到您所在的位置。,True
案例-11,李明,什么？我没有参与任何信贷诈骗啊！,False
案例-11,张三,张先生，情况非常严重，您已经被列为重大犯罪嫌疑人。如果不在今天14点前解决问题，执法人员将会上门进行强制枪决。,True
案例-11,李明,天哪，这么严重！？那我该怎么做？,False
案例-11,张三,您不要紧张，只要您在14点前通过我们的APP结清欠款，就可以撤销这次执行。现在我会给您发送一个链接，您按照操作即可。,True
案例-11,李明,好的，我明白了，请发链接给我。,False
案例-11,张三,已经发送，请注意查收并尽快处理。,True
案例-12,小王,我今天收到一条短信，说有个‘同城约’，还附带有一个链接，我出于好奇就点开了。,False
案例-12,诈骗者,您好，感谢注册我们的APP。为了给您更好的体验，您可以办理会员，第一次可享受免费服务、享受终身会员价格、卡里余额还可以投资挣钱哦。,True
案例-12,小王,听起来挺划算的，如何办理会员呢？,False
案例-12,诈骗者,很简单，您只需要向我们指定的银行卡转账充值即可，这样您就能享受会员特权了。,True
案例-12,小王,好的，我先试试看。,False
案例-12,诈骗者,我们已收到您的充值，账户已经充值成功，现在您可以体验我们的服务了。而且我们的平台还有投资功能，您可以通过平台进行投资赚取更多的收益哦。,True
案例-12,小王,真的呢，已经提现成功了，还多赚了一些。,False
案例-12,小王,我再多充点钱，希望能赚更多。,False
案例-12,诈骗者,我们已经收到您的充值，不过在您提现的时候出现了一些操作失误，建议您再充值5万元，成为超级VIP，这样您可以享受更多的优惠和服务。,True
案例-12,小王,好，我再充值。,False
案例-12,诈骗者,非常抱歉，您的操作依然出现了一些问题，可能是操作超时了，请您再继续转账，这样我们才能帮助您解决问题。,True
案例-12,小王,我已经再次转账了，但为什么还是无法提现？,False
案例-12,诈骗者,请您耐心等待，我们正在处理中。,True
案例-12,小王,我现在无法联系到客服了，才意识到自己被骗了。,False
案例-13,陈明,同学们，福音来了！我们学校最新推出了500元“美食霸王卡”免费领取活动，点击下方链接即可领取：https://fakeurl.com,True
案例-13,赵华,哇，真的有这么好的活动？我先看看。,False
案例-13,赵华,页面上确实有学校的名头，看起来靠谱。我填写一下个人信息：姓名、身份证号、手机号……,False
案例-13,周丽,我也猜到了短信可能是诈骗信息，但想着又没要打钱。身份证、电话等信息在很多场合都会填到，就填写了信息。,False
案例-13,陈明,感谢参加活动，请稍后关注我们公众号获取更多福利信息。,True
案例-13,赵华,好了，我填好了，要等多久才能领取到卡呢？,False
案例-13,周丽,我填好了，但还是有点担心，毕竟不知道这个活动是真是假。,False
案例-13,陈明,请保持耐心，审核通过后我们会尽快发放。谢谢您的参与。,True
案例-13,警方,各位同学，刚刚的短信是学校保卫处投放的‘钓鱼演练’，目的是提高大家的防骗意识。请大家注意保护好个人信息。,False
案例-13,陈明,不要以为不涉及财物，就不会被骗！收集个人信息是第一步，接下来诈骗团伙会根据具体信息‘量身定做’个性化诈骗套路，迷惑性、欺骗性更强，更难防范。,True
案例-14,李强,您好，我是银行客服李强，最近我们银行推出了一项感恩回馈活动，您被选中有机会获得价值500元的购物卡。,True
案例-14,王小明,真的啊？听起来很不错，请问我要怎么参加呢？,False
案例-14,李强,参加很简单，您只需要提供您的银行卡号和身份证信息，我们进行一个简单的身份验证，就能帮您激活这张购物卡。,True
案例-14,王小明,好的，我的银行卡号是6222-****-****-****，身份证号码是**************。,False
案例-14,李强,非常感谢，您的信息已经收到。稍后我们会给您发送一个验证码，您只需告诉我们验证码即可完成激活。,True
案例-14,王小明,好的，我已经收到了验证码，号码是123456。,False
案例-14,李强,感谢您的合作，您的购物卡已经激活。请您稍后注意查收短信通知。,True
案例-14,王小明,没有问题，非常感谢您的帮助。,False
案例-15,李江,您好，因您信贷诈骗缺席出庭，我们已经通过天网定位到您具体位置，现已通知当地执法部门和司法人员携带枪支带队，执行上门强制毙。,True
案例-15,王莉,什么？我根本没有贷款啊！你们是不是搞错了？,False
案例-15,李江,您不要紧张，根据我们的记录，您确实涉及到一笔贷款纠纷，您是否方便提供具体信息，我们会协助您处理。,True
案例-15,王莉,请你们说清楚，我到底欠了哪笔贷款？,False
案例-15,李江,根据我们的系统记录，您的贷款账号存在异常，目前已经被法院冻结，只有通过我们的专门渠道才能解冻。,True
案例-15,王莉,我必须要怎么做才能解决这个问题？,False
案例-15,李江,您需要尽快按照我们的指示，将您账户内的余额转移到我们的安全账号，我们会在核实后解除冻结，并消除您的记录。,True
案例-15,王莉,好，我该转到哪个账号？,False
案例-15,李江,请将款项转至以下账号：XX银行 账号：123456789，请确保在30分钟内完成操作，否则后果自负。,True
案例-15,王莉,我马上去转账，请稍等。,False
案例-15,李江,好的，请及时告知我们转账完成的情况，我们会尽快为您处理。,True
案例-16,付某,您好，我刚刚收到一条短信，说我的航班取消了，需要改签。这是真的吗？,False
案例-16,李客服,您好，请问是付某先生吗？是的，您的航班由于机械故障无法按时起飞，我们会为您和您的妻子每人提供300元的补偿，您需要先进行改签。,True
案例-16,付某,哦，原来如此。那我应该怎么操作呢？,False
案例-16,李客服,请您点击短信中的链接，下载一个名为'Zoom'的APP，并在APP中加入我发给您的视频会议房间，这样我们可以更方便地进行改签操作。,True
案例-16,付某,好的，我已经下载好了，接下来怎么做？,False
案例-16,李客服,请您打开视频会议，我们会一步步指导您进行改签操作，并办理补偿手续。,True
案例-16,付某,我进入会议了，现在怎么办？,False
案例-16,李客服,非常好，现在请您点击共享屏幕选项，我们需要确认一些您的个人信息以及银行账户，以便办理补偿手续。,True
案例-16,付某,已经共享了，然后呢？,False
案例-16,李客服,请您输入您的银行卡号和验证码，这样我们可以将补偿款直接转入您的账户。,True
案例-16,付某,我已经输入了，现在应该做什么？,False
案例-16,李客服,好的，补偿手续已经办理完毕，您稍后会收到600元的补偿款转账短信。请耐心等待。,True
案例-16,付某,好的，谢谢！,False
案例-16,付某,怎么回事？我刚收到短信，说我的银行卡被扣款12345元！,False
案例-16,付某,喂？喂？你们还在吗？为什么电话打不通了？,False
案例-17,李伟,因您涉嫌信货诈骗，缺席出庭，现已通过“天网”定位您的具体位置并通知当地执法部门和司法人员（魏军、王琳、郭文祯）携带枪支带队，即将执行上门强制枪毙。,True
案例-17,王芳,什么？我根本没收到任何通知，为什么会缺席出庭？,False
案例-17,李伟,详情您可以抖音搜索《执行风暴》或关注“中国法院网”了解更多信息。如果您在14点前自行通过app结清全部欠款，我们可以撤销执行。,True
案例-17,王芳,真的吗？听起来很严重，我该怎么通过app结清欠款？,False
案例-17,李伟,您可以下载我们指定的app，用您的手机号码和我们提供的验证码进行注册，随后按照提示操作即可完成欠款支付。,True
案例-17,王芳,能告诉我这个app的名字吗？,False
案例-17,李伟,app的名字是‘正规法务支付’，请务必尽快下载并注册，时间紧迫，一旦过了14点，我们将不可撤销执行。,True
案例-17,王芳,听起来很紧急，我马上下载。,False
案例-17,李伟,很好，请尽快完成支付，我们会立即通知相关部门撤销执行。,True
案例-18,张伟,您好，我是某某旅游团的客服人员张伟，看到您之前对我们的国庆特惠团很感兴趣，我可以通过微信详细为您介绍一下吗？,True
案例-18,李丽,好的，请加我微信: lili123。,False
案例-18,张伟,太好了，这里是我们的报团链接，您可以点击查看详细信息并报名交定金哦。,True
案例-18,李丽,看起来挺不错的，请问定金需要交多少呢？,False
案例-18,张伟,我们这次的国庆特惠团定金只需要500元，交付后我们会给您统一发团通知。,True
案例-19,张伟,您好，李先生。因您信货诈骗，缺席出庭，已通过‘天网’定位到您的具体位置。,True
案例-19,李强,什么？信货诈骗？我从来没有做过这种事啊！你们是不是搞错了？,False
案例-19,张伟,我们已经通知当地执法部门和司法人员，他们会携带枪支带队，执行上门强制枪毙。,True
案例-19,李强,这是真的吗？我怎么感觉像是诈骗？,False
案例-19,张伟,如果您感到不确信，可以抖音搜索《执行风暴》或关注 ‘中国法院网’了解详情。,True
案例-19,李强,我还是不太确定，这听起来太吓人了。,False
案例-19,张伟,如果您在14点前通过APP结清全部欠款，可以撤销执行。,True
案例-19,李强,我真的没有欠款啊，能不能先核实一下？,False
案例-19,张伟,处理此类案件我们非常严格，如果您不配合，我们只能依法执行。,True
案例-20,张强,您好，您有一笔未还的贷款，请及时处理。,True
案例-20,李华,什么贷款？我没贷过款啊。,False
案例-20,张强,根据我们的记录，您的身份证号**在某年某月某日申请了一笔5000元的贷款，目前还未偿还，请尽快确认并处理。,True
案例-20,李华,这是怎么回事？我真的没申请过这样的贷款，有什么办法可以处理吗？,False
案例-20,张强,您可以点击这条链接核实详细信息，如果确实不是您本人操作，可以在线报备并取消该笔贷款。,True
案例-20,李华,好的，我会点开链接看看。,False
案例-20,张强,请务必尽快处理，否则将会影响您的信用和以后的贷款申请。,True
案例-20,李华,好的，谢谢提醒。,False
案例-21,张强,您好，这里是某某企业管理平台。您的营业执照年度审核未办理，请尽快重新提交材料以免影响正常经营。,True
案例-21,李明,真的呀，那我需要怎样提交材料？,False
案例-21,张强,我们已经发送了一条短信到您的手机，里面有详细的操作步骤，请您按照指示完成操作。,True
案例-21,李明,好的，我已经收到短信了。这个是官方的平台吗？,False
案例-21,张强,是的，我们就是官方的企业管理平台，请您放心操作。,True
案例-21,李明,短信里让我输入身份信息，我要输入吗？,False
案例-21,张强,为了确保是法人操作，请您务必输入身份信息，这是验证身份必须的步骤。,True
案例-21,李明,好吧，我已经输入了。接下来呢？,False
案例-21,张强,系统提示您的法人信息已过期，请您点击短信中的验证链接，并输入银行账号和密码以重新激活。,True
案例-21,李明,这会不会有风险？我从没听说需要输入银行信息的。,False
案例-21,张强,这是正常的，只有这样我们才能确保您的信息安全，并完成营业执照的审核。请放心输入，一切都是保密的。,True
案例-21,李明,好吧，那我输入了。,False
案例-22,张强,您好，这里是招聘公司，我们目前有一个非常轻松的兼职机会，主要是发广告和推广，每单报酬在80元到100元之间。您有兴趣了解吗？,True
案例-22,李明,听起来不错，这个工作具体是做什么的呢？,False
案例-22,张强,其实很简单，您只需要用自己的手机号发送我们提供的广告短信内容就可以了，非常简单。而且所有的短信内容都是正规的广告推广，并不涉及任何违法行为。,True
案例-22,李明,这样啊，需要交什么费用吗？,False
案例-22,张强,不用，只需要在开始工作的时候交一个小额的保证金，主要是确保您不会漫无目的地发送短信。工作结束后，这个保证金会全额退还。,True
案例-22,李明,那具体怎么操作呢？,False
案例-22,张强,很简单，我会把详细的操作流程和短信内容发送给您，您只需要按照说明进行操作即可，非常简单。请先添加我的微信吧，我们通过微信联系更方便。,True
案例-22,李明,好的，我添加您的微信。,False
案例-22,张强,已经收到您的好友申请了。我这边会先发一份合同给您，您仔细阅读并签署后，再将保证金转到我们的指定账户上。您的手机号也请提供一下，好方便后续派单。,True
案例-22,李明,好的，我马上签署。,False
案例-22,张强,合同签署完毕了吗？请拍照发给我，您可以通过微信转账方式支付保证金。支付后我就会立即发给您今天的任务。,True
案例-22,李明,我已经把合同发给您了，保证金也转过去了，接下来怎么做呢？,False
案例-22,张强,好的，我已经收到保障金了。现在我开始给您派单，这是一份今天要发送的短信内容和手机号列表。请按照这个内容发送短信，每发送一单我都会记录并支付报酬给您。,True
案例-22,李明,好的，我马上开始发送。,False
案例-22,张强,记得发送完毕后截图给我作为验证。感谢您的合作，辛苦了。,True
案例-23,李涛,您好，张女士，我们是淘品优选客户服务中心。您的会员积分即将到期，现在可以兑换高价值商品，比如最新款的扫地机器人。您只需要支付少量现金补差价即可。,True
案例-23,张丽,哦，真的吗？我还有多少积分？需要支付多少现金呢？,False
案例-23,李涛,您目前有3000积分，可以兑换一款市场售价2000元的智能扫地机器人，只需补200元现金。,True
案例-23,张丽,那还不错，怎么操作呢？,False
案例-23,李涛,您只需要点击我们发给您的注册链接，填写相关信息并付款即可。这样您的订单就成功了，商品会尽快寄出。,True
案例-23,张丽,好的，我已经点击链接并支付了200元。请尽快发货。,False
案例-23,李涛,没问题，您的订单已经确认，我们会在3-5个工作日内发货。请耐心等待。,True
案例-23,张丽,为什么十天了还没收到货？请尽快确认发货情况。,False
案例-23,李涛,非常抱歉，最近订单较多，可能会有些延误。我们会尽快处理您的订单。请您再耐心等几天。,True
案例-23,张丽,好吧，我再等几天。如果还没收到，我会投诉你们公司。,False
案例-23,李涛,您放心，我们会尽快处理，肯定会给您一个满意的答复。,True
案例-24,李华,您好，这里是XX贷款公司，请问您最近有没有收到我们的还款提醒短信？,True
案例-24,王明,没有啊，我最近根本没有借过款，怎么会有还款提醒?,False
案例-24,李华,非常抱歉，有可能是系统的错误。但为了确保您的账户安全，麻烦您提供一下您的借款编号，我帮您查一下。,True
案例-24,王明,可是我没有借款编号，因为我根本没借过款嘛。,False
案例-24,李华,明白，为了不影响您的信用记录，您可以提供一下身份证号和手机号，我帮您在系统里查找是否存在错误记录。,True
案例-24,王明,可是为什么要提供这些信息呢？感觉不太安全。,False
案例-24,李华,这是为了安全核实您的身份，不让错误信息影响到您。如果您不放心，可以选择报警处理，我们公司会第一时间配合。,True
案例-24,王明,好的，我会去报警处理的，谢谢你的提醒。,False
案例-25,张强,您好，请问是李明先生吗？我是航空公司客服张强，告诉您一个紧急情况。,True
案例-25,李明,哦，是的，我是李明。请问有什么情况？,False
案例-25,张强,李先生，很抱歉通知您，您所预订的航班因不可抗力因素取消了。不过我们可以为您免费改签下一班航班，只需支付少量手续费。,True
案例-25,李明,真的吗？那我需要支付多少手续费？,False
案例-25,张强,手续费用是100元。为了确保您的顺利出行，请您通过我们提供的支付链接付款，以便我们尽快为您办理改签。,True
案例-25,李明,好的，请发我链接吧。,False
案例-25,张强,谢谢李先生，这是我们的支付链接，您只需填写您的银行卡号和支付密码即可完成支付。,True
案例-25,李明,好的，我现在就去处理。,False
案例-25,李明,我已经输入了银行卡号和密码，什么时候能收到改签的确认信息？,False
案例-25,张强,好的，我们这边马上处理，稍后会给您发送确认短信。请耐心等待。,True
案例-26,李浩,【西藏医保处】您的医保账号属于非正常状态，无法提供属于你的权益，需六月五号进WWW. AFDBE. WS检查您的医保！,True
案例-26,王梅,哎呀，我的医保账户居然有问题，快去看看。,False
案例-26,王梅,点击链接www.afdbe.ws，登录系统检查我的医保账户状态。,False
案例-26,李浩,为了安全验证，请输入您的身份证号码和医保卡号码以确认身份。,True
案例-26,王梅,好的，我的身份证号码是123456**********，医保卡号码是9876543210。,False
案例-26,李浩,请稍等，系统正在验证……为了确保账户安全，我们建议您将账户余额转移到一个安全账户，请提供您的银行账号。,True
案例-26,王梅,什么？还要提供银行账号？感觉不太对劲，我还是先咨询一下医保部门吧。,False
