case,speaker,content,is_fraud
广发煤炭_淮河能源近况交流电话会议,发言人5,一个是全市电厂，分别是排名电厂，一期是两台六的那个超0.24再热燃煤机组。通用电脑一期就是发电效率高，深度调控的能力强，具有这个特点。然后是过桥电缆，是2乘33的，亚林就记住，另外一个就是潘三电厂是2乘13.5的，也是要零件呼叫电缆和潘三电厂都是资源综合利用电利用电脑。,False
广发煤炭_淮河能源近况交流电话会议,发言人5,第二块就是煤电一体化项目，这块煤电一体化项目下面包括两个实体，一个分别是芜湖煤电以及环湖电力。环湖煤电下面有统一电厂，一期是两台63的超临界燃煤机组。然后还有一个就是天气煤矿，是年核电产量是600万吨。财富电力下面只有一个实体，就是田间的，二期是2乘70的超超临界机组。,False
广发煤炭_淮河能源近况交流电话会议,发言人5,保险公司这个总总的控股以及参股电厂的一个技术总装机规模达到了491万千瓦，其中上市公司权益规模达到了357 7万千瓦。公司火力发电业务这块一个优势，有有两块，其中三点前市电厂这一块，它是都是空口电厂，具有物流成本低，然后库存成本低，以及发电用煤都是由控股中百分之百长期保供。,False
广发煤炭_淮河能源近况交流电话会议,发言人5,然后煤电一体化项目这块的一个优势是就综合盈利能力强以及抗风险能力强的这个特点。公司火力发电这一块的一个去年的一个经营情况是去年累计完成了一个157.9 2亿吨。那全是电厂累计发电量是100.37亿多，包括煤电天业电厂是完成了57.5 5亿度，这是一个火力发电业务。下面再介绍一下公司的售电业务。,False
广发煤炭_淮河能源近况交流电话会议,发言人5,售电业务的一个业务主体是淮矿售电以及江苏售电公司。它主要是用电客户，主要覆盖安徽省，同时也辐射部分江苏用电客户。售电业务的一个主要竞争优势是能够依托公司的一个火力发电资源优势的，电量的一个保障能力强，然后对用电客户的一个议价能力也是比较强的。,False
广发煤炭_淮河能源近况交流电话会议,发言人5,同时随着国家电改的一个推进，公司授权公司的一个重要性也将逐渐凸显。去年公司售电累计完成一个交易电量是102.85亿度。第三块业务是铁路运输业务。公司铁路运输业务主要是由公司下面的一个铁路运分公司来进行来开展。其实自有及自营的一个铁路区网络总里程达到了272.5公里，设计技能是7000万吨每年。,False
广发煤炭_淮河能源近况交流电话会议,发言人5,这块的一个优势是自营铁路是由到干线和16条支线来组成，连通了我们整个淮南矿区所有的煤矿以及电厂。是煤矿产煤出矿与电厂燃料入库的一个运行通道。所以讲是具有一个不可替代性，业务是非常稳定的。同时铁路运费也一直以来都执行19.6块每元每吨，利润是非常稳定的。,False
广发煤炭_淮河能源近况交流电话会议,发言人5,从去年完成的一个铁路货运量达到了5233万吨，营业收入是达到了8.54亿。第四块业务是配备业务。公司配备业务是下面有两个子公司，分别是怀放电缆公司以及电源维修公司来来开展。,False
广发煤炭_淮河能源近况交流电话会议,发言人5,主要是连接上游上游资源还有下游需求，来开展一个煤炭实体贸易的这块这个竞争优势是围绕打造公司，就是按整个安徽省最大的一个煤炭贸易上他的定位，目前已经形成了稳定的上游采购资源，然后下游客户中间通道了。上游主要是公电源公司主要采购是蒙西、陕西和山西等地的一个资源，同时还有一个少量的一个进口煤。,False
广发煤炭_淮河能源近况交流电话会议,发言人5,下游这块是以大型电力这个行业为主。公司配备业务去年累计完成了2531万吨，营业收入达到了182亿。接下来介绍一下公司的一个经营业绩情况。最近三年近三年公司的一个营业收入呈现一个稳步的一个一个增长的一个态势。其中2223年公司营业收达到了273.3 3亿元，增幅达到7.69%。,False
广发煤炭_淮河能源近况交流电话会议,发言人5,今年一季度公司就实现了73.1 5亿元，同比增长了20.27。然后公司近三年的一个规模净利润，也基本上是保持一个稳健的一个增长。其中22年公司规模净利润有一个小幅的回落。其主要原因是因为22年公司关停了一个小电厂，就新装置电厂。现在这块有一个地区自然年的准备大概是3.,False
广发煤炭_淮河能源近况交流电话会议,发言人5,8亿多左右，所以这个导致22年规模经济有一个小幅回落。如果扣剔除具体影响的话，公司这个净利润近三年也就是也是一个稳步的一个增长态势。其中二三年公司实现了8.4个亿，同比增长了195.45%。今年一季度利润实现情况也非常好，达到了3.1个亿，同比增长了17.68。,False
广发煤炭_淮河能源近况交流电话会议,发言人5,去年公司收购完成换机发电公司之后，公司一个电力业务这块的一个毛利有个大幅增长。去年公司建立业务这块实现了毛利5.5 8亿元。去22年工资只实现22552，所以这个同比有一个大幅增长。二三年电力业务这块毛利占比同比提升了19.48个百分点，所以这块也得益公司去年收购的超级发电公司。,False
广发煤炭_淮河能源近况交流电话会议,发言人5,下面介绍一下公司今年的一个生产经营目标。公司预计2024年总收入是283.6亿元，利润总额是10.8，然后税后净利润是9.2亿元。生产目标生产指标是今年预计全国电厂发电量是98.36亿多，控股电厂包括煤电累计发电量是54亿吨，铁路货运量是5160万吨，配备业务量是2830万吨。,False
广发煤炭_淮河能源近况交流电话会议,发言人5,然后售电公司的一个交易电量售电量是120亿度。接下来再见，现在公司的一个发展定位了，公司发展定位是围绕发电业务，要打造一个更加完善，抗风险能力更强，以及更具备竞争力的一个能源产业链，这是一个发展定位。最后再介绍一下公司控股股东目前一个在建以及在运的一个煤电机的情况。,False
广发煤炭_淮河能源近况交流电话会议,发言人5,公司控股中目前在建的一个机组有三个，分别是番禺电厂二期、谢桥店长以及漯河电厂四期。其中番禺电厂二期以及谢桥电脑都是两台66万超超零界的。二是这个燃煤机组，这块的是我们控股中持有的权益比例是都是百分之百，预计都是在2025年下半年陆续投产。然后漯河电厂四期是两台100万的，也是超超临界的。,False
广发煤炭_淮河能源近况交流电话会议,发言人5,控股中目前持有的那个权益比例是51%，预计是2027年底，2027年要建成。然后还有一个两台在运的机组，分别是漯河电厂二期和漯河电厂三期。其中漯河电厂二期是两台32的亚连接机组，然后漯河电厂三期是两台63的超临界机组。,False
广发煤炭_淮河能源近况交流电话会议,发言人5,这个也都是权益比例都是51%，目前都是在运，所以这样看就是公司控股的目前，在建以及在运的这个燃煤机组的一个权益规基础规模达到60 654万千瓦，其中权益规模合计达到了462.9万千瓦。这些电厂就是，建成以及具备盈利能力之后，也都要按照我们控股中16年的一个承诺，都要陆续注入到上市公司来。,False
广发煤炭_淮河能源近况交流电话会议,发言人5,主要的一个基本情况就介绍到这里。,False
广发煤炭_淮河能源近况交流电话会议,发言人3,谢谢黄总先生。,False
广发煤炭_淮河能源近况交流电话会议,发言人5,好的。,False
广发煤炭_淮河能源近况交流电话会议,发言人4,你好。,False
广发煤炭_淮河能源近况交流电话会议,发言人3,麻烦播报一下，看看大家有没有问题要跟马总跟黄总来请教。,False
广发煤炭_淮河能源近况交流电话会议,发言人2,大家好，如需提问电话端的参会者，请先按话机上的星号键，再按数字一，网络端的参会者，您可以在直播间互动区域内文字提问，或点击旁边的举手按钮申请语音提问，谢谢。大家好，如需提问电话端的参会者，请向话机上的星号键再按数字一。,False
广发煤炭_淮河能源近况交流电话会议,发言人2,网络端的参会者，您可以在直播间互动区域内文字提问，或点击旁边的举手按钮申请语音提问，谢谢。主持老师，请问您刚才可以听到我这边的播报吗？,False
广发煤炭_淮河能源近况交流电话会议,发言人3,可以。,False
广发煤炭_淮河能源近况交流电话会议,发言人1,好的，各位参会者我这边补充一下。如果您是在网络端参会，可以用文字的形式打在屏幕上面，我们将会代为提问。如果是电话端参会者，您可以按星号键加一键进行举手提问。两个。,False
广发煤炭_淮河能源近况交流电话会议,发言人3,在前年的时候，咱们也曾尝试过一些资产注入的一些情况。就包括了一些电厂，还有包括了一些内蒙的几个煤矿的这样的一些，目前有什么进展吗？,False
广发煤炭_淮河能源近况交流电话会议,发言人4,我们原来前年是有这个煤矿，不如一起这个煤矿主任也实际就是河南会计的整体上市。但是因为这个内蒙倒茶20年，就是底部这个还是有有障碍没有显出。所以目前这个煤炭的煤矿的注入预期是有，但是这个时间不确定。,False
广发煤炭_淮河能源近况交流电话会议,发言人4,目前可以刚才我们那个海龙介绍的就是我们后续我们当前就这种就是近年来总体的我们上升那些国内的定位主要还是以煤电为主。现在我们的专机现在控制是357万元，到26年应该达到超过1000万千瓦，主要还是这个。共工的淮南矿业现在有有在建的有两个，有2座4台66的超超临界，另外还有在运行的，但是也不具备条件的。,False
广发煤炭_淮河能源近况交流电话会议,发言人4,还有一个控股的51%的，还有一个有漯河电厂2100万的，有51的这今后后续都有注入，预期预计或者未来两年走走都是主要是以煤电这个法为法的方向。而且从这个的目前的战略定位看，既然淮南矿业集团的这个发展定位，它是煤电加清洁能源，其中煤电就是在我们这个上市公司好的这一块，我每年都是在这一块。,False
广发煤炭_淮河能源近况交流电话会议,发言人4,后续假如要具备整体上市条件的煤矿还是会进入的。如果是没具备整体上市条件，但是触发了他在16年的一个承诺，他的承诺就是不与上市公司做煤电的从业竞争。所以说刚才这个王万龙王万龙介绍的我们煤电的资产进入是个是确定性非常强的。,False
广发煤炭_淮河能源近况交流电话会议,发言人4,在盘集电厂二期、谢桥电厂都是去年都是去年分别开工建设的，预计明年的下半年都陆续投产。,False
广发煤炭_淮河能源近况交流电话会议,发言人4,投产过后，按照他原来承诺，就投产30日之内都要书面通知上市公司做好收购准备，所以这个是确定性影响，具体这个没煤炭还是有有预期，但是这个时间目前不确定，主要是西部三矿，其中有两个矿因为缴采矿权手续费用，现在正在起诉提起行政诉讼，目前是这个情况。,False
广发煤炭_淮河能源近况交流电话会议,发言人3,王总像去年曾经披露过那个怀旧，这个也还会未来也还会再装进来吗？,False
广发煤炭_淮河能源近况交流电话会议,发言人4,未来也会，因为实际上这个他也是构成通信的，去年没进来，还主要还是去年的监管形势，大的一个监管形势。其实根本问题还有就是资本市场这个形式，监管的这个风格，包括监管的力度发生了变化。,False
广发煤炭_淮河能源近况交流电话会议,发言人4,所以去年我们在用现金第一方案中43亿收购患者，包括这个判逆店长二期的时候，其实是交易所也是处于也应该说也是出于关心上市公司的。他就认为你这个金额太大，现金太大。你你你你也就是走新型资产那里面，因为当时坏，这有有煤矿有电，他说你没电，都是走净资产。,False
广发煤炭_淮河能源近况交流电话会议,发言人4,一旦如果是这个周期资产，那他的意思一样，那那那那进入低谷期。那你最后控股都把钱拿走了，中介机构把中介费拿走了，最后剩的就是上市公司和和投资者了。,False
广发煤炭_淮河能源近况交流电话会议,发言人4,讲那你这个那那他再加上当时的监管形式，那个监管形式我们发正常公告都不给发。你看他们还是，认为你要么调整方式，你要么就减少。是当然他没直接说他那话的意思，要么你你你就变换方式，你要不然你就是减少这个资产的规模，后来就是把患者，他认他们认为你这个患者是是是一个金额大，一个就是患者你可以控制力。,False
广发煤炭_淮河能源近况交流电话会议,发言人4,今年也就是就是今年5月份，到交易所又沟通了一下，后续他还是要进来。但是到底什么时候，你现在不可能把单独或者再单独进来。那单独进来那那我们也不好看，关键是交易所也不好看。,False
广发煤炭_淮河能源近况交流电话会议,发言人4,我们到交易所，交易所也很无奈的说，你现在去年的那个我把今年去年患者的经营状况跟他们一报告，他们就说你看去年那个情况而已，也是真的不好意思，那也我们也没办法。最后一句话都讲到这种程度了。后续还是要进来，但是只要选择个时机和方式，也有可能会和到明年还会和潘洁儿姐、谢晓。,False
广发煤炭_淮河能源近况交流电话会议,发言人4,一起进来，反正这个是肯定，反正肯定会进来后续。,False
广发煤炭_淮河能源近况交流电话会议,发言人3,谢谢马总。马总咱们一季度的时候盈利也特别的好，比那个同比也是多了，接近翻倍了。所以这种情况在二季度还会持续吗？,False
广发煤炭_淮河能源近况交流电话会议,发言人4,一季度这个盈利状况比较好。刚才海龙也介绍，主要还是盘级调查。去年同期他基本上对上市公司没有贡献。虽然去年同期他一季度基本上没怎么生产，所以这个一季度盘集电厂就贡献了净利润，就贡献了一个亿还多一点。另外的环湖煤电，去年同期，因为定金煤矿的煤质不好，在去年同期，他基本上没什么利润。,False
广发煤炭_淮河能源近况交流电话会议,发言人4,今年一季度，淮河没电，也有七千多万的利润，所以这个一季度比较好。但是二季度环比环比季度会有所下降，主要还是什么呢？主要还是二季度一个是用电用能力，用电能能这个低估期公司基本上管理火电厂都是二季度都会安排检修。那我们就二季度水利电厂在用电厂二季度都安排了一台机组随机检修，基本上随机检修都是二十多天。,False
广发煤炭_淮河能源近况交流电话会议,发言人4,11个1个一台一台机，每个电厂都安排都有一台系统，也是火电行业的管理，基本上都是在二季度会检修，或者是在一季度检修，而我们基本上都是安排在二季度、四月份、五月份检修。所以环比二季度环比比一季度会下降一些。但三季度那肯定环环比要上升，甚至超过1亿度都是有可能的。,False
广发煤炭_淮河能源近况交流电话会议,发言人4,因为三季度是一进入阴风冬夏的时间了，情况这样。,False
广发煤炭_淮河能源近况交流电话会议,发言人3,好好，谢谢马总。马总像咱们的现在的这些，刚才也提到了全亿的装机，397万千瓦。这个的话一年的话我们就大概能消耗多少的一个煤炭。,False
广发煤炭_淮河能源近况交流电话会议,发言人4,目前我们消耗煤炭大概在一千多一点，不到1100万的，大概1100万对？1100万都没有什么钱，这个全部都是长期1 1100万的。其中我们和和煤电定义煤矿的这个配套的煤矿，它也上面没有在500万的左右，那就供应天气机电。其实大概600来万，我们全部都是从淮南矿业集团控股东大的。,False
广发煤炭_淮河能源近况交流电话会议,发言人4,目前我们的煤电我们现在主要以煤电为主，我们的优势主要是是刚才也讲了也讲了，提到了我们有时候主要还是有这么三点。一个就是我们全部是百分之百，淮南矿集团控股，百分之百保工，百分之百长线，这是一个优势。第二个优势就是我们我们所有的电厂都在淮南本土，都在淮南矿区。而且好多电厂就是在公网，就是在矿。,False
广发煤炭_淮河能源近况交流电话会议,发言人4,你比如说顾桥电厂就在顾桥矿给同一个工厂，盘山电厂就在盘山同一个公网。谢桥店长下一步进来了，就在谢小矿同一个工，就是皮带机就过来了。即使看一电厂，他没有煤矿，在在旁边不是皮带机，但是他他与盘及选煤厂相邻，他就是选不上稀土的种类，就可以通过皮带进入盘积点了。,False
广发煤炭_淮河能源近况交流电话会议,发言人4,所以我们几乎没有物流成本，没有雨，没有物流，皮带机就过来了。这些没有物流成本，其实有也都是需要铁路运输，也是这个铁路运输也是我们上市公司里面是我们自己的，一吨196000，就是物流成本几乎忽略不计，这是第二个优势。,False
广发煤炭_淮河能源近况交流电话会议,发言人4,第三个优势就是我们几乎没有伸出成本，我们储备资金这一块你几乎没有，其实我只要存两天三天的没就行了。,False
广发煤炭_淮河能源近况交流电话会议,发言人4,你像现在快即将进入迎风独夏季，你像其他电商基本上要求你最低15天内15天的库存。那你无形之中就占用你你你大量的资金存储成本。所以我们这个有时候也是是是是有这么长的像有事。,False
广发煤炭_淮河能源近况交流电话会议,发言人3,马总现在像集团的口径来说的话，他现在大概集团体内的这些电厂，大概每年要消耗多少的煤炭。,False
广发煤炭_淮河能源近况交流电话会议,发言人4,集团体内的电场都在我们这了。第三年他这个战略他就煤煤电煤电煤电板块的资产都在我们上市公司。除了这个或者目前也没没见其他的就是在运行的，基本上都在他是控股的，都在他其他有的都是参股的，这是他的承诺，不与上市公司构成同业竞争。,False
广发煤炭_淮河能源近况交流电话会议,发言人4,所以他这个里面他他体内提之内就没有控股的了，他有控股就怀怀着怀着没电了，下一步也要紧了。那这个削削好的煤炭，它淮南矿区一年大概商品煤5000万吨左右。其中大概是有有15%左右的焦煤，就是750万吨左右。剩下基本上都是四千多万吨，全部是动力煤。,False
广发煤炭_淮河能源近况交流电话会议,发言人4,这些动力煤除了我们那百分之百包括我们以外，它另外就是也都基本上都是长线，那都供应省内的，省内的的五大就是氧气的五大发电权在在省内的几组或者是万能的那下一步假如我们把控股合同新建好的电脑手续，他们还是百分之百个曝光，那肯定会减少。对对对其他电力集团，对其他的优惠供应。,False
广发煤炭_淮河能源近况交流电话会议,发言人3,好的，谢谢马总。我看线上有投资者在在举手提问。,False
广发煤炭_淮河能源近况交流电话会议,发言人4,对。,False
广发煤炭_淮河能源近况交流电话会议,发言人1,好的，下面有请电话尾号5477的参会者进行提问。,False
广发煤炭_淮河能源近况交流电话会议,发言人6,领导好，请问能听到吗？,False
广发煤炭_淮河能源近况交流电话会议,发言人4,能听到。,False
广发煤炭_淮河能源近况交流电话会议,发言人6,你好你好，对，想和您再就确认一下，关于我们今年发电的这么样一个情况。因为Q一可能确实整个的一个发电小时也上去了。然后那这样来看的话，我们全年今年差不多大概我看330差不多是350万千瓦左右，对？然后按5000小时计算吗？还5000小时这个应该能达到，就全年平均下来的话。,False
广发煤炭_淮河能源近况交流电话会议,发言人4,能达到安徽的这个发电火电利用小时还是比较高的。在全国应该是不是第一，第二是火电的利用小时，去年5100多小时，预计今年要超过5100小时。,False
广发煤炭_淮河能源近况交流电话会议,发言人6,明白。那那这样的话，其实包括潘集电厂进来之后，包括您刚刚也提到淮湖这边的一个煤质改善这么样一个情况。那这样的话其实我们全年看下来的话，就差不多发电量在178 1度电左右。然后那这样的话，度电这边我们大概能够做到多少度电盈利。,False
广发煤炭_淮河能源近况交流电话会议,发言人4,的度电度电毛利。这个机根据机子大小处理情况效率不一样，它它不一样，有不有所不同。比如说我们天津，我们潘集电厂，那新进入的新收购的潘金莲，那他效率就高，他是两代朝着连接炒炒，那年的他的毛利可能就将近一毛钱毛利。但是你像那个固桥电厂，它这是两台循环硫化床的一样连接技术，它的能耗就比较高。,False
广发煤炭_淮河能源近况交流电话会议,发言人4,你像潘集电厂，你这280个左右没好，你看这个固定点，都超过三百二三百，他这样的一个过桥电厂里的毛利率，一度度电也就两分左右，所以这个还是不一样的。但总体你像天津电厂，它有有华后门店下面的是两台60的，它是超人家的。,False
广发煤炭_淮河能源近况交流电话会议,发言人4,二期它是超人家的那那那你像二期它就能达到毛利就能达到的一个仪器只能达到大概在六块钱左右，不一样。,False
广发煤炭_淮河能源近况交流电话会议,发言人6,我明白，那因为像我看就是22年的时候，我们不是有一个电厂，相当于就是退役了。然后后续的话，我们这块就是现行运行的这块有没有一些考虑呢？比如说像过桥这块，会不会就是做整个的一个置换，或者说是直接关停之类的。,False
广发煤炭_淮河能源近况交流电话会议,发言人4,路桥电厂是30万，30万千瓦的机组，目前还是盈利的。我们后续还是由这个对老小机组还是有关闭的预期的。比如说潘山店长，潘山电厂目前机组最小是2台13.5的，他是有关闭逾期的库桥电脑。但从长远看，库桥电脑我个人判断的，我估计15我就关，说不定就要关。但是判三年，预计有可能明天就要还了。,False
广发煤炭_淮河能源近况交流电话会议,发言人4,若是又关闭仪器，三点，应该属于这个目前全国13.5的几乎都没有了。,False
广发煤炭_淮河能源近况交流电话会议,发言人6,明白。,False
广发煤炭_淮河能源近况交流电话会议,发言人4,然后的话这一块这也是也是我们唯一的一个亏损电厂。,False
广发煤炭_淮河能源近况交流电话会议,发言人6,就今年的情况下也是处于亏损这么一个状态，对？盘损。,False
广发煤炭_淮河能源近况交流电话会议,发言人4,今天减亏，但是还是还会有所亏损，但是预计明年明年是预期是预计明年关闭，这个是明天，反正这个场子基本上这就就完了。,False
广发煤炭_淮河能源近况交流电话会议,发言人6,好，明白。然后领导还想和您再确认一下，我们其实目前新建的这些电厂，就集团新建的电厂最快的就是潘集二期，还有谢桥，对？都是2预计都是25年9月份投运。,False
广发煤炭_淮河能源近况交流电话会议,发言人4,对，预计25年下半年陆续投运。,False
广发煤炭_淮河能源近况交流电话会议,发言人6,四台机子。那这样的话，如果说按照我们盘吉一期的这样一个进度和预期的话，那这块明年能够我们会放到上市公司，还是可能会怎么样一个安排。,False
广发煤炭_淮河能源近况交流电话会议,发言人4,他因为他他他明年这个两个电厂四台机组陆续拓展，我个人认为他不可能就一个一个来，应该会放在一起。因为它这个间隔投产时间也就三四个月。你看潘集电厂是去年6月份开工的，估计谢桥电厂是9 9月份开工的，香港也就三个月，然后估计会一起进来，那应该到明年下半年这样的。,False
广发煤炭_淮河能源近况交流电话会议,发言人4,如果在它有一个操作过程，我预计明年是对上市公司不会有什么贡献。应该讲他的贡献应该在26年全年都会会会预计也在预计完成，最后完成应该在20年的年初，上半年会完成。,False
广发煤炭_淮河能源近况交流电话会议,发言人6,明白，但那个时候的话就会不会考虑漯河也一起放进，漯河应该更远期了，对？,False
广发煤炭_淮河能源近况交流电话会议,发言人4,漯河目前不够漯漯河那一个是他两台100万的。他今年今年年底才开工建设，再加上漯河还有二期三期在运行的，他两台30万260万，他目前他未分配利润是负的，还不具备进入上市公司条件。预计漯河电厂在27年明白。,False
广发煤炭_淮河能源近况交流电话会议,发言人6,那这样的话，最乐观的话就是后续可能就是潘吉谢桥，然后可能怀旧这块可能也会考虑就一起做一个方案之类的。,False
广发煤炭_淮河能源近况交流电话会议,发言人4,对对对，也会考虑。,False
广发煤炭_淮河能源近况交流电话会议,发言人6,好好，明白。领导，然后再想请教一下，像我们铁运这块，我们这块的盈利能力大概是什么样一个情况？,False
广发煤炭_淮河能源近况交流电话会议,发言人4,就停运这一块，它就是为整个淮南矿区服务的。淮南矿集团产量每年都在5000万吨多一点，基本上我们这个运量也就就是维他服务的维他运的。因为它它连接过去就是靠我们这个专线来来连接的，所以这一块也是只趋于是不可替代的。同时它的利润也非常稳定，基本上每年都在三亿多元。,False
广发煤炭_淮河能源近况交流电话会议,发言人6,三个意思的话是净利是。,False
广发煤炭_淮河能源近况交流电话会议,发言人4,相当于还是反公司，基本上是对三一基本上在三年3亿。,False
广发煤炭_淮河能源近况交流电话会议,发言人6,明白，然后今年我们这个配煤这块业务，就是占这个贸易业务确实营收占比比较大，可能就利润情况大概会怎么样？,False
广发煤炭_淮河能源近况交流电话会议,发言人4,这一块应该讲从去年我们还去年也将近一个亿的这个毛利，了也也算也算不错了。他他因为去年的煤炭能做赢了，就算好的贸易公司了。我们今年还好，今年一季度的有4000万了。毛利对，预计上半年恐怕还跟去年同期差不多。预计上半年在五六千万，6000万左右，六六毛利。,False
广发煤炭_淮河能源近况交流电话会议,发言人4,明白这一块利润他肯定对上市公司贡献不太多，主要还是扩大上市公司在区域的影响力。你现在我们已经是在区域是最大的煤炭贸易商，这也是当初我们做贸易的一个定位。你现在基本上你你你在安徽、长三角这些，还有两会，这些多给我们长期联系的客户，全部基本上就想到我们。,False
广发煤炭_淮河能源近况交流电话会议,发言人4,你包括现在安徽淮南，安徽过去都是煤炭，包括电力的输出身份，现在都变成输入身份了。,False
广发煤炭_淮河能源近况交流电话会议,发言人4,实际上是想都想不到，现在我们我们现在都是往淮南来来拱北，这现在是是是不一样的，煤炭的这个能源的用能的格局发生变化了。在安徽。,False
广发煤炭_淮河能源近况交流电话会议,发言人6,明白，好好好的，领导，然后再最后再请教一个问题。因为其实我们看安徽整个十四五期间，规划的整个火电机组的这个我我我自己感觉还是挺挺多的。包括像星级，包括像万能电力他们合作这个。那后续的话其实我们这块利用小时数的话，这个是不是其实承压还是比较多的。,False
广发煤炭_淮河能源近况交流电话会议,发言人6,包括后续你还有绿电的一个输送到省内这么一个情况的话，那后续我们其实在做这个项目规划的时候，我们这个应该是按怎么样一个发电小时数去测算？,False
广发煤炭_淮河能源近况交流电话会议,发言人4,现在安徽安徽刚才我我我也介绍，安徽实际上是是是过去有能源输出身份，变成能源输入设备安居。安徽是这一年的GDP增长应该在总部省份是是这是第一的。它的用能也也是也是在不增速是比较大的。你比如说今年一季度安徽的这个电量同比增长了15.2%，全国就有三个省份超过15%。,False
广发煤炭_淮河能源近况交流电话会议,发言人4,就是安徽、新疆、西藏这三个省份省区是用一季度是超过15%的，也就是说安徽的这个用能量增长比较大，所以它一季度的安徽的这个发电小时超过了1300小时。那你要这按全年看，拉长了看，你就是5200多。但是我们判断今天是我们这个安徽这几年基本上都在保持在5100小时左右，这是在全国那都是比较高的。,False
广发煤炭_淮河能源近况交流电话会议,发言人4,后续几年包括后续安徽的这个火电发电利用小时不会降低。虽然这个新能源，包括这个光伏，风电上来也比较快，甚至现在装机在安徽甚至都超过火电了。,False
广发煤炭_淮河能源近况交流电话会议,发言人4,但是他这个安徽今天今年安徽能源局分析，高峰期安徽缺电要1000万钱千瓦装机的那这个缺缺1000万千瓦的规模的用电量，说还有大量的从外省的购入，说安徽这几年批这个煤电，核准煤电主要还是安徽这个能源需求太旺盛。即使这样批，就是判断今后还是今年就缺1000万了。,False
广发煤炭_淮河能源近况交流电话会议,发言人4,那那那那几年那那那那2 2121年，2221年缺的更多，还缺他是上的风电和光伏，上的不少是不错，但是他他这个处理还是那受限的。,False
