case,speaker,content,is_fraud
案例-3,客服小张,您可以放心选择我们，我们的许多客户都在这里获得了丰厚的回报。一旦您开始学习，我们的团队会全力支持您的投资之路。,True
案例-3,客户老李,好的，我决定购买你们的课程。,False
案例-3,客服小张,太好了！我马上帮您办理相关手续，您只需将款项转入我们指定的账户即可。,True
案例-3,客户老李,好的，我会尽快转账。,False
案例-3,客服小张,转账完成后，请通知我们一下，我们随后会安排课程并提供后续的投资指导服务。,True
案例-3,客户老李,我已经转账完成，请问接下来怎么安排？,False
案例-3,客服小张,非常感谢您的信任。接下来，您会收到我们的课程资料和专属的投资顾问联系信息。此外，我们还有一些优质的投资项目需要您来参与，可以带来高额回报。,True
案例-3,客户老李,好的，我会关注这些投资机会。,False
案例-3,客服小张,为了更快获得回报，您可以考虑大额投资，我们最近有个项目回报率特别高，风险也很低。,True
案例-3,客户老李,听起来不错，我再考虑一下。,False
案例-3,客服小张,这个机会非常难得，名额有限，建议您尽快决策。我们希望能与您共赢。,True
案例-4,李强,您好，我是某文化传媒有限公司的股东李强，看到您有兴趣投资电影，我们公司正在推广一个非常有潜力的电影项目，想邀请您参与。,False
案例-4,王磊,你好，我对投资电影确实有些兴趣，但我对这方面了解不多。能详细说一下这个项目吗？,False
案例-4,李强,当然可以。这部电影是由我们公司独家投资制作，演员阵容强大，预计上映后会有很好的票房收益。我们现在提供影片总收入分配款的投资机会，投资金额越大，回报也会越高。,True
案例-4,王磊,听起来很不错，那这个投资的回报率大概是多少呢？,False
案例-4,李强,根据我们的预测，投资回报率至少有30%，而且这是一个稳赚不赔的项目，因为电影的市场需求很大，非常安全。,True
案例-4,王磊,听起来非常诱人，那我需要怎么参与这个投资呢？,False
案例-4,李强,您只需要签订一个投资合同，然后将资金转到我们的公司账户，接下来我们会有专人跟进您的投资，并且实时向您汇报项目进展。,True
案例-4,王磊,好的，请把合同和付款信息发给我吧。,False
案例-4,李强,合同我稍后会通过邮件发给您，您可以仔细阅读。同时，我会把我们的公司账户信息也一并发过去，您可以按照合同上的指引进行转账。再次感谢您对我们项目的支持！,True
案例-5,王先生,张经理，我们这边看中了松江区的那个新开楼盘，想尽快签个合同。,False
案例-5,张某,当然没问题，王先生，我可以带你们去售楼处详细了解，我们公司和那边的关系不错。,False
案例-5,王先生,好呀，那我们什么时候可以去看房签订合同呢？,False
案例-5,张某,王先生，这周末我们一起去吧，我帮你安排好时间。,False
案例-5,王先生,谢谢张经理，那我们到时见。,False
案例-5,王先生,张经理，今天签完合同了。我们已经支付了10万元的定金，下一步我们需要支付多少首付款？,False
案例-5,张某,合同上规定是总房款的35%，不过我可以帮你看看能不能先付一部分。,False
案例-5,王先生,那太好了。我这边目前手头上有54万元，但是还差一些。,False
案例-5,张某,没问题，王先生。我跟售楼处的朋友打个招呼，他们应该能通融一下，只需要先付这54万，剩下的再慢慢补上。,True
案例-5,王先生,真的吗？那太感谢你了，张经理。我就先把54万转给你，你帮我去代付吧。,False
案例-5,张某,好的，王先生，你放心，我马上去办理。,True
案例-5,王先生,谢谢你，张经理。你真是帮了我们大忙了。,False
案例-5,售楼处工作人员,你好，请问是王先生吗？,False
案例-5,王先生,是的，请问有什么事吗？,False
案例-5,售楼处工作人员,我们这里没有收到您的首付款。请您尽快支付，否则会影响合同有效性。,False
案例-5,王先生,什么？我已经委托张经理代付了54万，怎么会没收到呢？,False
案例-5,张某,王先生，不好意思，最近有点忙，可能耽误了一下，我再去确认一下。,True
案例-5,王先生,张经理，这么久了还是没消息，我这边很着急啊！,False
案例-5,旁白,王先生多次拨打张某的电话，但无回应。最终，王先生选择了报警。,False
案例-6,郗建国,老张，我们公司最近新推出了一款茶油投资项目，年利率高达24%，而且有公司的强大背景作为保障，您有兴趣了解一下吗？,True
案例-6,张大爷,哦？这么高的利息，有什么具体介绍吗？,False
案例-6,吴秀英,张大爷，我们这个项目是与湖南省某大型企业合作的，产品质量有保障，投资渠道正规，完全不用担心资金安全问题。,True
案例-6,张大爷,那如果我投资的话，有没有合同或者保证书什么的？,False
案例-6,廖强,当然有合同，您可以随时来公司签署。我们注重每个细节，保证您的每一分钱都能得到应有的回报。,True
案例-6,张大爷,那好，我什么时候可以去签合同？,False
案例-6,刘志聪,张大爷，您随时都可以来公司，我们在宜章县开设了分公司，随时欢迎您的光临。,True
案例-6,段阿姨,我听说你们公司的产品很好，收益也高，我可以加入你们吗？,False
案例-6,刘志聪,当然可以，段阿姨。我们对每个客户都提供最优质的服务，还有优惠政策，带新客户加入还能有额外奖励哦。,True
案例-6,段阿姨,那我就找几个朋友一起来看看吧。,False
案例-6,吴秀英,非常欢迎，段阿姨。我们这里对新客户都有专门的接待服务，让您和您的朋友感受到最贴心的帮助。,True
案例-6,张大爷,既然这么好，那我先投五万元看看效果如何。,False
案例-6,廖强,好的，张大爷，这是我们的会员合同，您看一下。如果没有疑问，我们可以马上帮您完成操作。,True
案例-6,张大爷,我看了合同没问题，那我们现在签吧。,False
案例-6,廖强,很好，张大爷，您签好合同后，我们会及时处理您的投资，每月按时返利，绝不延迟。,True
案例-7,李明,您好，我是中信证券的高级投资顾问李明，我看到您对理财感兴趣，想为您介绍一些高回报、低风险的投资项目。,True
案例-7,王强,您好，我确实对理财很感兴趣，不知道您有什么好的推荐？,False
案例-7,李明,我们最近推出的‘中信E户通’APP，现在有内部福利，通过我们的系统漏洞可以获取高回报，只要您下载APP并进行投资，就能轻松获得收益。,True
案例-7,王强,听起来不错，这个APP要怎么操作呢？,False
案例-7,李明,非常简单，只需扫码下载‘中信E户通’APP，然后按照提示注册账户，剩下的我们会全程指导您的投资操作，确保稳赚不赔。,True
案例-7,王强,好的，我已经下载了APP，接下来应该怎么做？,False
案例-7,李明,请先完成注册，然后在APP里选择我们的特别推荐项目进行投资，我们会有专人帮您进行分析和操作，您只需要坐等收益即可。,True
案例-7,王强,嗯，注册已经完成了，选了一个推荐项目，接下来该怎么投钱呢？,False
案例-7,李明,您只需要按照APP里的指示进行充值，首投金额越高，回报也越高。如果有任何问题，可以随时咨询我，我们会提供全方位的服务。,True
案例-7,王强,好的，我已经充值了21000元了，什么时候能看到收益？,False
案例-7,李明,一般情况下，几天内您就可以看到收益，如果您有大额投资，回报会更加丰厚。我会持续关注您的账户动态，有任何问题我们都可以帮您解决。,True
案例-7,王强,可是已经过了几天，为什么我的账户里没有任何收益的变化？,False
案例-7,李明,哦，这可能是系统暂时的更新问题，您放心，我们会尽快处理的，请再耐心等待一下。,True
案例-7,王强,我真的等了很久，还是没有看到任何变化，现在怎么回事？,False
案例-7,李明,请别担心，我会联系技术部门帮您检查账户问题。我们的服务都会确保客户的投资安全并获取收益，请您再耐心一点。,True
案例-7,王强,如果再没有变化的话，我可能要报警了。,False
案例-7,李明,稍等...（然后将王强拉黑）,True
案例-8,张老师,您好，我是某虚拟币投资网站的客服张老师，看到您的资料，觉得您非常适合我们这个高收益的投资项目，请问您有兴趣了解一下吗？,True
案例-8,鲍某,哦，真的吗？我平时也在考虑投资，是什么样的项目呢？,False
案例-8,张老师,好的，我们可以先加个微信好友，我会拉您进一个我们投资交流群，群里有很多成功投资的案例和专业的投资老师，能够帮助您更好地了解项目。,True
案例-8,鲍某,那可以的，我加您微信吧。,False
案例-8,张老师,非常感谢您信任我们。我们这个群每天有专业投资老师的直播课，内容非常有价值，不仅讲解投资技巧，还会现场指导如何操作，非常适合您这样有投资意向的朋友。,True
案例-8,鲍某,听起来不错，我会进群看看。,False
案例-8,张老师,太好了，我们群里有很多朋友都通过老师的指导赚到了很多钱，您只要每天跟着老师学习，一定能够获得不错的收益。您也可以下载我们推荐的投资平台，这样方便之后更具体的操作和咨询。,True
案例-8,鲍某,好的，我现在就下载平台。,False
案例-8,张老师,在平台上注册后，可以通过客服系统联系我们，我们还有VIP客户的特殊服务，直接由带单老师一对一进行指导，确保您投资无忧。建议您初始投资额大一些，享受更全面的服务和更高的回报。,True
案例-8,鲍某,那我先转入一些虚拟币试试，看效果再说。,False
案例-8,带单老师助理王某,鲍先生，您好，我是带单老师的助理王某，之后您有任何投资问题都可以咨询我。我看到您已经完成了充值，接下来可以跟着我们的推荐进行短线操作，老师的预判非常准，很多朋友都已经赚到了。,True
案例-8,鲍某,我试着操作了一下，确实能正常提币和充值，那我跟着你们操作。,False
案例-8,王某,鲍先生，经过一段时间的稳健投资后，我建议您可以尝试一下小币种投资，这种投资杠杆高，收益是普通虚拟币的几倍，非常适合我们手上已经有些盈利的投资者。,True
案例-8,鲍某,真的吗？既然收益高的话，那我试试小币种投资。,False
案例-8,王某,你不会后悔的，这是我们好多客户都验证了的好路子。放心，您跟着我的指导绝对不会出错。,True
案例-8,鲍某,好的，我已经购入了不少小币种。今天晚上再看看其他市场。,False
案例-8,鲍某,什么情况？我怎么发现所有的交易都被平仓了，账户里的钱几乎都没了？,False
案例-8,王某,非常抱歉，鲍先生，我们的平台后台刚刚遭遇黑客攻击，很多用户的交易都出现了异常。请稍安勿躁，我们正在积极处理，会尽快给您一个答复。,True
案例-8,鲍某,那你们一定要尽快处理好吗？这么大的损失我负担不起。,False
案例-8,王某,放心，我们一定会尽快恢复正常。请稍等我们的进一步通知。,True
案例-8,鲍某,已经过了好几个月了，为什么还没有任何消息啊？你们客服也联系不上，带单老师也不理我。,False
案例-9,张伟,周先生，您好！我们有一个非常划算的投资理财App，通过它每天签到和完成投资任务即可获得高额收益。不知道您是否感兴趣呢？,True
案例-9,周强,听起来挺不错的，我可以先试试看吗？,False
案例-9,张伟,当然可以，您可以先试试小额投资，我们的平台非常快速安全，您会看到很快就能收到回报的。,True
案例-9,周强,好，那我先投500元试试看。,False
案例-9,张伟,好的，您的投资已经成功录入，您可以马上看到利息到账。感谢您对我们平台的信任！,True
案例-9,周强,真的到账了，还挺快的，再给我增加1000元的投资吧。,False
案例-9,张伟,您的增投资已经成功，收益正在计算中，很快到您账户。,True
案例-9,周强,又到账了，两次都成功了，我觉得这个平台不错，我准备再投更多的钱。,False
案例-9,张伟,感谢您的信任与支持，如果您有更多的投资需求，可以联系我们的客服，我们会有更高的收益回馈给您！,True
案例-9,周强,好，我也用我妻子和父亲的信息注册了账号，打算这次投入更多。,False
案例-9,张伟,非常欢迎，这样可以更快实现高收益。不过投资有风险，请量力而行哦！,True
案例-9,周强,我尝试提现却没有成功，怎么回事？,False
案例-9,张伟,可能是系统临时出现了问题，请稍后再试，我们的技术团队正在解决。,True
案例-9,周强,为什么客服现在联系不上了？我是不是被骗了？,False
案例-10,李明,您好，我这里是**银行的客户服务中心，请问您是张女士吗？,False
案例-10,张丽,是的，我是张丽，请问有什么事吗？,False
案例-10,李明,我们发现您的银行卡有一笔异常交易，想要确认一下是不是您本人操作的。为了确保您的资金安全，我们需要验证您的身份信息。,True
案例-10,张丽,啊，什么交易？怎么验证身份呢？,False
案例-10,李明,请您提供一下您的银行卡号和身份证号码，这样我们可以帮您核实并暂停这笔交易。,True
案例-10,张丽,好的，我的银行卡号是6228****，身份证号码是****。,False
案例-10,李明,感谢您的配合，我们已经暂时冻结了这笔交易。为了确保您的账户安全，我们将发送一个验证码到您的手机，请告诉我验证码。,True
案例-10,张丽,验证码是123456。,False
案例-10,李明,好的，感谢您的配合，您的账户现在已经安全了。祝您生活愉快，再见。,True
案例-11,小高,李女士，您好！我是投资咨询公司的小高，我注意到您对投资理财挺有兴趣的。我们这里有一个低风险高回报的投资项目，您有兴趣了解吗？,True
案例-11,李女士,低风险高回报？听起来不错，请详细介绍一下吧。,False
案例-11,小高,我们有一个内部消息的项目，很多客户通过这个项目都赚了不少钱。而且我们还会手把手指导您操作，稳赚不赔。,True
案例-11,李女士,赚了不少钱？这听起来真是太好了，那具体该怎么操作呢？,False
案例-11,小高,您只需要下载我们公司的APP，注册并按照指引进行投资即可。操作非常简单，收益也会很快显示。,True
案例-11,李女士,好的，我下载APP并注册好了，现在该怎么开始呢？,False
案例-11,小高,非常好，接下来您可以按照APP上的指引，先进行小额投资测试一下，看看操作和收益情况。,True
案例-11,李女士,我已经投资了，并且尝试提现了一下，确实操作正常，收益也不错。,False
案例-11,小高,那就太好了，李女士，您可以考虑增加投资金额，更大额度的投资往往会带来更高的收益。,True
案例-11,李女士,好，我先试试再增大投资。,False
案例-11,李女士,小高，我投资金额已经增加到二十九万元了，可是现在APP操作不了，你知道怎么回事吗？,False
案例-11,李女士,小高？你怎么不回复我了？你把我拉黑了吗？,False
案例-11,李女士,糟了，我被骗了，赶紧报警吧。,False
案例-12,张强,你好，我是金牌理财导师张强，今天我们要学习如何通过投资炒股实现财务自由。,True
案例-12,李丽,张老师，你好，我叫李丽，最近一直在考虑如何更好地投资，请多指教。,False
案例-12,张强,李女士，很高兴认识你。我推荐你下载我们专用的炒股App，简单易用，还能收到最新的市场资讯和我的专属投资建议。,True
案例-12,李丽,好的，张老师，我已经下载了App，接下来怎么操作呢？,False
案例-12,张强,非常好，李女士。首先，你需要注册账户并进行初始充值，我们有特别优惠活动，充值越多，收益越大。,True
案例-12,李丽,那我应该充值多少呢？,False
案例-12,张强,为了最大化收益，我建议你至少充值一万元，这样可以充分利用我们的高收益投资策略。,True
案例-12,李丽,好的，我马上去充值。,False
案例-12,民警,李女士，我们是东岗派出所的民警，刚才注意到您正在听一个理财讲座，这可能涉及诈骗，请问您具体在做什么？,False
案例-12,李丽,民警同志，我在听一个理财导师的讲座，准备按照他的提示进行投资。,False
案例-12,民警,这位自称金牌理财导师的人，有验证他的真实身份和资质吗？他们推荐的App你有查证其正规性吗？,False
案例-12,李丽,看起来都挺正规，但没有特别去查证。,False
案例-12,民警,这就是典型的投资类诈骗，不法分子通过课程对你进行洗脑，让你投资。刚开始可能会有些盈利，但一旦你充值达到一定数目，就会血本无归。,False
案例-12,李丽,真的吗？那我现在应该怎么办？,False
案例-12,民警,首先，立刻卸载这个App，并在我们的指导下安装国家反诈中心的App，以便尽可能避免更多损失。,False
案例-12,李丽,好的，谢谢你们，我这就去操作。,False
案例-13,陈波,哎，朱先生，我听说您在帮助公司上市方面有很丰富的经验，能不能帮我也实现这个目标呢？,False
案例-13,朱立,陈老板，当然可以。我在深圳有一家财富投资管理公司，我的朋友胡浩在浙江还有一家投资公司可以作为投资方，我们另一个朋友董聪在嘉兴的传媒文化公司可以作为数据监管。我们可以帮助你的公司融资到300亿海外资产。,True
案例-13,陈波,哇，这真的太好了！那我们具体怎么合作呢？,False
案例-13,朱立,非常简单，我们会签订一系列合作协议，比如《项目融资对等合作协议》《项目战略合作协议》等，我们会以您的公司名义进行宣传推广，招揽客户，获得的资金我们大家分成，一部分作为居间费，一部分作为数据监管费，剩下的我们按比例分享。,True
案例-13,陈波,你们公司的实力听起来确实非常强，我愿意合作。不过具体的收益怎么计算呢？,False
案例-13,朱立,我们设计了几档投资项目，比如98元、598元和998元的投资计划。加入我们成为会员并投资98元，融资成功后我们将回报5万到10万元的海外资金；投资598元将回报50万元；投资998元将回报200万元。,True
案例-13,陈波,这真是太诱人了，看来我公司的人也可以吸引不少投资者。,False
案例-13,朱立,那当然，您看，我们还可以赠送您的女性凝胶产品作为礼物，更加吸引人。,False
案例-13,投资者刘丽,你好，我看到了你们的投资项目，给的回报非常吸引人，我打算投资598元。,False
案例-13,朱立,谢谢您的信任，刘女士，您只需支付598元，未来一定会获得50万元的海外回报，请相信我们。,True
案例-13,陈波,大家可以放心，朱先生和他的团队非常专业，这些回报是有保障的。,True
案例-13,朱立,为了让大家安心，我们还会在成熟时用海外资金给予投资人反馈，比如我们已经准备了津巴布韦币作为融资回报的一部分。,True
案例-13,投资者刘丽,什么？我以为真的是美元，津巴布韦币怎么会有用呢？这样岂不是没有兑付能力？,False
案例-13,朱立,刘女士，请不要担心，所有这些资金都会稳定增值，今后也会有更多的高回报项目可以参与。,True
案例-13,投资者王明,我已经等了很久了，为什么我的投资回报迟迟没有到账，究竟发生了什么？,False
案例-13,朱立,王先生，您别着急，这是个长期项目，请您再耐心等待一些时间，我们一定会给您满意的答复。,True
案例-13,投资者李娜,我觉得这不对劲，我们被骗了，我要报警！,False
案例-14,王明,你好，李婷婷，我是华夏基金(香港)的高级理财师王明，最近我们在微信群里举办了一系列高收益投资讲座，很高兴你能加入。,True
案例-14,李婷婷,你好，王先生，我对投资理财很有兴趣，但是不太懂，你们的讲座是怎么样的？,False
案例-14,王明,我们的讲座非常详尽，内容包括市场走势分析、个股推荐以及实时操盘指导，而且都是由业内资深专家进行授课，非常值得信赖。,True
案例-14,李婷婷,听起来很不错呢，那需要我做些什么可以参加这些讲座呢？,False
案例-14,王明,你只需要加入我们的微信群，我们会不定期在群里发布直播链接和课程安排。为了确保你能收到消息，你可以先添加我的微信好友。,True
案例-14,李婷婷,好的，已经添加你好友了。,False
案例-14,王明,太好了，欢迎加入。我们今晚8点有个重要的讲座，由我们的首席分析师刘强讲解近期的热点股，已经有不少会员通过我们获得了不错的收益哦。,True
案例-14,李婷婷,那我一定准时参加，谢谢王先生。,False
案例-14,刘强,大家好，我是刘强，今天的讲座我要分享一些内部消息，这些消息可以帮助大家短期内获得丰厚收益，请大家一定要关注。,True
案例-14,李婷婷,真的有这么好的机会吗？我该怎么操作呢？,False
案例-14,刘强,是的，只需要按照我们提供的步骤进行投资，并下载指定的APP进行操作，这样我们可以第一时间提供指导和建议。,True
案例-14,李婷婷,好，我马上去下载这个APP。,False
案例-14,刘强,下载完成后，请注册并充值一小部分资金试试，平台会很快给你返利，你可以见证我们的实力。,True
案例-14,李婷婷,好的，我已经充值了1000元，接下来该怎么办呢？,False
案例-14,刘强,很好，我们可以开始使用这些资金操作一些短线投资，预计很快就会有回报。记得随时关注我们的指导信息。,True
案例-14,李婷婷,太好了！果然有了小额回报。我可以加大投资了吧？,False
案例-14,刘强,当然可以，资金越多，收益越大。你可以放心加大投资，我们保证会提供最专业的指导。,True
案例-15,李强,你好，我是国家反诈中心的工作人员，请问你是否已经安装了我们的国家反诈中心APP？,False
案例-15,张伟,你好，我还没有安装过这个APP，是用来做什么的？,False
案例-15,李强,这款APP是为了帮助大家识别和预防各种形式的诈骗行为，通过安装和使用APP，可以有效提高你的反诈意识，保障你的财产安全。,False
案例-15,张伟,听起来不错，我该如何安装这个APP呢？,False
案例-15,李强,你只需要点击我们提供的链接，然后按照指示进行下载安装即可。请注意，我们官方的下载链接是经过严格审核的，保证你下载和安装的安全性。,True
案例-15,张伟,好的，我会点击链接下载这个APP。,False
案例-15,李强,请在下载安装后尽快注册并登录使用，如果遇到任何问题可以随时联系我。,True
案例-16,老沈,周先生，您好！我是股票老师老沈，我平时会在群里分享一些股票和虚拟货币投资的知识，觉得您可以加入我们，互相学习。,False
案例-16,周某,老沈老师您好，我对股票和虚拟货币感兴趣，您能带我入门吗？,False
案例-16,老沈,当然可以！我这就拉您进我们的投资微信群，里面有很多高手，我们每天都会讨论投资机会。,False
案例-16,老沈,大家好，今天给大家带来的是关于虚拟货币的入门知识。虚拟货币是当今非常火热的投资方式，风险低，收益高，值得一试。,False
案例-16,老沈,这是我几天前在某虚拟货币平台上操作的收益截图，大家可以看看，是不是很不错？,False
案例-16,周某,收益看起来确实不错，老沈老师，您能推荐一个靠谱的平台吗？,False
案例-16,老沈,当然可以，我推荐您使用这款虚拟货币交易平台的App，非常可靠，而且已经有很多人通过这个平台赚到了钱。,True
案例-16,老沈,您可以先投资一小部分试试，放心，提现是没问题的。我一会儿在群里发一些具体的操作流程和注意事项。,True
案例-16,周某,好的，我已经加了群里的金牌专员，并按照流程操作，先投了3万元购买了1000个虚拟货币。,False
案例-16,周某,老沈老师，我已经成功提现了，这个平台真的不错，看来虚拟货币确实是个好机会。,False
案例-16,老沈,恭喜您，周先生！告诉您一个好消息，下一款虚拟货币马上要上市了，现在投资有三倍的收益，错过就可惜了。,True
案例-16,周某,真的吗？既然这么好，我得赶紧再投入一些资金。,False
案例-16,周某,老沈老师，我这次投了700万元，期待上市后的高收益。,False
案例-16,老沈,您这次的投资一定会有很好的回报，耐心等待上市吧。,True
案例-16,周某,但是，今天我尝试打开App时，发现已经打不开了，这是怎么回事？,False
案例-16,老沈,哦？可能是服务器有故障吧，您别担心，我和技术团队联系一下。,True
案例-16,周某,不行了，老沈老师，我怎么联系不上你们的技术团队，看来我被骗了，我要报警！,False
案例-17,冯伟,张女士，您好，我是冯伟，是一个长期从事土木工程项目投资的资深人士。,False
案例-17,张丽,冯先生，您好。听说您有一个土木工程项目，收益不错，是吗？,False
案例-17,冯伟,是的，我们这个项目年化收益可以达到20%，机会难得，而且有不少大投资者在背后支持。,True
案例-17,张丽,这听起来很不错，但是我们还不了解具体的内容，能介绍一下吗？,False
案例-17,冯伟,具体内容可能有点复杂，非专业人士不容易理解。不过，我有大领导支持，项目绝对妥当。,True
案例-17,张丽,那您能具体说说是哪些大领导支持吗？,False
案例-17,冯伟,当然，这是我和某军领导的合影，他在北京的会议中用的杯子上还有中央军委办公厅的字样呢。,True
案例-17,张丽,看起来真有实力啊。我们要是投资，怎么开始呢？,False
案例-17,冯伟,你们可以先投个几千元试试，感觉好的话再加码。不需要担心，资金安全有保障。,True
案例-17,张丽,好吧，那我们先试试。,False
案例-17,冯伟,不错的选择。随着项目的进展，我会时常通知你们。你们可以随时追加投资。,True
案例-17,张丽,最近项目进行得怎样了？收益什么时候到？,False
案例-17,冯伟,项目发展顺利，不过海外转账还需要一些时间，请稍安勿躁。,True
案例-18,李伟,你好，我是证券公司的理财导师李伟，最近我们有一个高回报的投资平台推荐，不知你有没有兴趣了解一下。,True
案例-18,刘娜,你好，有什么样的投资机会？,False
案例-18,李伟,我们有一个叫做PAlonlLL的APP，非常安全可靠，很多人都在上面投资赚了很多钱。我可以拉你进一个投资群，那里有很多成功的投资经验和专家指导。,True
案例-18,刘娜,好啊，听起来不错，请把群链接发给我。,False
案例-18,李伟,好的，这是投资群的链接，进群后会有很多专家分享投资经验，请你多留意。,True
案例-18,群内“大佬”张强,大家好，我是张强，最近刚在PAlonlLL平台上赚了不少钱。这个平台非常靠谱，大家要抓住机会。,True
案例-18,群内“导师”王玲,大家有任何投资问题可以随时私信我，我会一对一指导你们，非常乐意帮助大家实现财富自由。,True
案例-18,刘娜,我已经下载了PAlonlLL的APP，接下来应该怎么做呢？,False
案例-18,王玲,你可以先少量充值试试，比如20000元，这样安全性高一些。试水以后看效果，如果满意再加大投入。,True
案例-18,刘娜,好的，我先充值20000元。,False
案例-18,刘娜,哇，真的赚了3000多元！这个平台真不错。,False
案例-18,王玲,恭喜恭喜，继续加大投资吧，这样你的收益会更高。,True
案例-18,刘娜,我又充了70000元，期待更高的回报。,False
案例-18,群内成员马涛,刘娜，这个平台是假的，我已经被骗了好几万元！,False
案例-18,刘娜,什么？！怎么会这样？！,False
案例-18,刘娜,群解散了，导师也联系不上了，我的钱怎么办？,False
案例-18,民警,你好，我们是东关派出所的民警。我们会深入调查，并且已对涉案账号进行冻结，请你放心。,False
案例-19,李强,张女士，您好！我是之前在群里发“点赞赚钱”信息的李强，您还记得我吗？,False
案例-19,张芳,记得记得，李先生，您好！我通过您分享的链接赚了100多元钱，真的太感谢了。,False
案例-19,李强,不客气，这只是个小赚头而已。如果您有兴趣，我这里有一个更好的赚钱方式，就是通过投资返利。我们有个叫“喜乐汇”的APP，收益很高又很安全，要不要了解一下？,True
